payment_id,merchant_id,customer_id,failure_id,attempt_id,recovered,amount_inr,payment_method,gateway,transaction_hour,day_of_week,is_weekend,failure_category,error_code,retryable,merchant_segment,industry,merchant_historical_tx_count,merchant_historical_failure_rate,merchant_historical_recovery_rate,gateway_historical_latency_ms,gateway_historical_success_rate,gateway_historical_error_rate,gateway_historical_incident_count,strategy,attempt_number,delay_minutes,predicted_recovery_probability,status,attempt_status,recovered_amount_inr,risk_amount_inr,resolved_at,merchant_historical_recovered_count,created_at,merchant_name
pay_104192,m_1001,cust_1062,fail_11312,att_11312,0,725.26,Card,Razorpay,4,4,0,Insufficient Funds,INSUFFICIENT_FUNDS,True,Enterprise,E-commerce & Retail,254,63.78,36.22,159.3,97.84,2.16,0,UPI payment link,2,15,0.269,Failed,Failed,0.0,725.26,,92.0,2026-04-10 04:00:00,NovaCart
pay_103262,m_1000,cust_1063,fail_11313,att_11313,0,1523.48,UPI,HDFC Gateway,5,4,0,Bank Declined,BANK_DECLINED_TRANSACTION,False,Enterprise,E-commerce & Retail,280,64.64,35.36,227.48,94.23,5.77,1,Alternate payment method,0,15,0.198,Failed,Pending,0.0,1523.48,,99.0,2026-04-10 05:00:00,Apex Retail Pvt Ltd
pay_104338,m_1004,cust_1064,fail_11314,att_11314,0,928.1,UPI,ICICI UPI,8,4,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Growth,E-commerce & Retail,257,63.42,36.58,173.1,97.53,2.47,0,Smart gateway retry,1,15,0.866,Failed,Failed,0.0,928.1,,94.0,2026-04-10 08:00:00,CloudMart
pay_103848,m_1001,cust_1065,fail_11315,att_11315,0,3237.64,NetBanking,Axis Wallet,8,4,0,Bank Declined,BANK_DECLINED_TRANSACTION,False,Enterprise,E-commerce & Retail,255,63.92,36.08,163.48,98.3,1.7,0,Alternate payment method,3,15,0.241,Failed,Failed,0.0,3237.64,,92.0,2026-04-10 08:00:00,NovaCart
pay_103194,m_1000,cust_1066,fail_11316,att_11316,0,2021.23,UPI,Razorpay,10,4,0,Insufficient Funds,INSUFFICIENT_FUNDS,True,Enterprise,E-commerce & Retail,281,64.77,35.23,159.3,97.84,2.16,0,UPI payment link,0,15,0.324,Failed,Pending,0.0,2021.23,,99.0,2026-04-10 10:00:00,Apex Retail Pvt Ltd
pay_101280,m_1000,cust_1067,fail_11317,att_11317,0,3011.73,UPI,Axis Wallet,10,4,0,Bank Declined,BANK_DECLINED_TRANSACTION,False,Enterprise,E-commerce & Retail,282,64.89,35.11,163.48,98.3,1.7,0,Alternate payment method,0,15,0.487,Failed,Pending,0.0,3011.73,,99.0,2026-04-10 10:00:00,Apex Retail Pvt Ltd
pay_103929,m_1004,cust_1068,fail_11318,att_11318,0,6340.86,Card,Razorpay,11,4,0,Bank Declined,BANK_DECLINED_TRANSACTION,False,Growth,E-commerce & Retail,258,63.57,36.43,159.3,97.84,2.16,0,Alternate payment method,0,15,0.26,Failed,Pending,0.0,6340.86,,94.0,2026-04-10 11:00:00,CloudMart
pay_101860,m_1000,cust_1069,fail_11319,att_11319,0,2002.21,Wallet,ICICI UPI,11,4,0,OTP Failed,OTP_AUTHENTICATION_FAILED,True,Enterprise,E-commerce & Retail,283,65.02,34.98,173.1,97.53,2.47,0,OTP reminder,0,15,0.612,Failed,Pending,0.0,2002.21,,99.0,2026-04-10 11:00:00,Apex Retail Pvt Ltd
pay_101281,m_1001,cust_1070,fail_11320,att_11320,0,19294.55,Card,ICICI UPI,12,4,0,Bank Declined,BANK_DECLINED_TRANSACTION,False,Enterprise,E-commerce & Retail,256,64.06,35.94,173.1,97.53,2.47,0,Alternate payment method,1,15,0.106,Failed,Failed,0.0,19294.55,,92.0,2026-04-10 12:00:00,NovaCart
pay_101448,m_1001,cust_1071,fail_11321,att_11321,1,2317.62,Card,Razorpay,13,4,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Enterprise,E-commerce & Retail,257,64.2,35.8,159.3,97.84,2.16,0,Smart gateway retry,1,15,0.83,Success,Recovered,2317.62,0.0,2026-04-10 18:28:00,92.0,2026-04-10 13:00:00,NovaCart
pay_104306,m_1002,cust_1072,fail_11322,att_11322,0,830.09,UPI,Razorpay,13,4,0,Insufficient Funds,INSUFFICIENT_FUNDS,True,Mid-Market,E-commerce & Retail,260,70.0,30.0,159.3,97.84,2.16,0,UPI payment link,2,15,0.421,Failed,Failed,0.0,830.09,,78.0,2026-04-10 13:00:00,SwiftPay Stores
pay_100602,m_1003,cust_1073,fail_11323,att_11323,1,350.43,NetBanking,SBI Card Gateway,14,4,0,Network Timeout,GATEWAY_TIMEOUT,True,SMB,E-commerce & Retail,261,63.98,36.02,211.58,94.83,5.17,1,Retry after 10 minutes,1,10,0.96,Success,Recovered,350.43,0.0,2026-04-10 19:03:00,94.0,2026-04-10 14:00:00,UrbanNest
pay_100431,m_1000,cust_1074,fail_11324,att_11324,1,3638.53,Card,SBI Card Gateway,14,4,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Enterprise,E-commerce & Retail,284,65.14,34.86,211.58,94.83,5.17,1,Smart gateway retry,2,15,0.877,Success,Recovered,3638.53,0.0,2026-04-10 14:47:00,99.0,2026-04-10 14:00:00,Apex Retail Pvt Ltd
pay_101601,m_1003,cust_1076,fail_11326,att_11326,0,10279.54,UPI,Razorpay,16,4,0,Insufficient Funds,INSUFFICIENT_FUNDS,True,SMB,E-commerce & Retail,262,63.74,36.26,159.3,97.84,2.16,0,UPI payment link,0,15,0.328,Failed,Pending,0.0,10279.54,,95.0,2026-04-10 16:00:00,UrbanNest
pay_103266,m_1000,cust_1077,fail_11327,att_11327,0,1436.07,Card,Razorpay,16,4,0,Bank Declined,BANK_DECLINED_TRANSACTION,False,Enterprise,E-commerce & Retail,285,64.91,35.09,159.3,97.84,2.16,0,Alternate payment method,0,15,0.401,Failed,Pending,0.0,1436.07,,100.0,2026-04-10 16:00:00,Apex Retail Pvt Ltd
pay_102057,m_1003,cust_1075,fail_11325,att_11325,0,5544.3,Wallet,Axis Wallet,16,4,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,SMB,E-commerce & Retail,263,63.88,36.12,163.48,98.3,1.7,0,Smart gateway retry,1,15,0.862,Failed,Failed,0.0,5544.3,,95.0,2026-04-10 16:00:00,UrbanNest
pay_100470,m_1002,cust_1080,fail_11330,att_11330,1,5463.5,UPI,Razorpay,17,4,0,OTP Failed,OTP_AUTHENTICATION_FAILED,True,Mid-Market,E-commerce & Retail,261,70.11,29.89,159.3,97.84,2.16,0,OTP reminder,3,15,0.516,Success,Recovered,5463.5,0.0,2026-04-11 05:17:00,78.0,2026-04-10 17:00:00,SwiftPay Stores
pay_100804,m_1003,cust_1078,fail_11328,att_11328,0,447.33,Card,SBI Card Gateway,17,4,0,Network Timeout,GATEWAY_TIMEOUT,True,SMB,E-commerce & Retail,264,64.02,35.98,211.58,94.83,5.17,1,Retry after 10 minutes,3,10,0.649,Failed,Failed,0.0,447.33,,95.0,2026-04-10 17:00:00,UrbanNest
pay_100738,m_1003,cust_1079,fail_11329,att_11329,0,2394.33,Card,Razorpay,17,4,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,SMB,E-commerce & Retail,265,64.15,35.85,159.3,97.84,2.16,0,Smart gateway retry,3,15,0.787,Failed,Failed,0.0,2394.33,,95.0,2026-04-10 17:00:00,UrbanNest
pay_104068,m_1000,cust_1081,fail_11331,att_11331,0,6555.38,Card,ICICI UPI,18,4,0,Network Timeout,GATEWAY_TIMEOUT,True,Enterprise,E-commerce & Retail,286,65.03,34.97,173.1,97.53,2.47,0,Retry after 10 minutes,0,10,0.828,Failed,Pending,0.0,6555.38,,100.0,2026-04-10 18:00:00,Apex Retail Pvt Ltd
pay_102343,m_1001,cust_1082,fail_11332,att_11332,1,3601.86,NetBanking,HDFC Gateway,19,4,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Enterprise,E-commerce & Retail,258,63.95,36.05,227.48,94.23,5.77,1,Smart gateway retry,3,15,0.79,Success,Recovered,3601.86,0.0,2026-04-11 15:44:00,93.0,2026-04-10 19:00:00,NovaCart
pay_103228,m_1000,cust_1083,fail_11333,att_11333,0,4039.85,UPI,Razorpay,19,4,0,User Abandoned,BAD_REQUEST_ABANDONED,True,Enterprise,E-commerce & Retail,287,65.16,34.84,159.3,97.84,2.16,0,Email reminder,3,15,0.387,Failed,Failed,0.0,4039.85,,100.0,2026-04-10 19:00:00,Apex Retail Pvt Ltd
pay_103649,m_1002,cust_1084,fail_11334,att_11334,0,2389.28,Card,Razorpay,20,4,0,Insufficient Funds,INSUFFICIENT_FUNDS,True,Mid-Market,E-commerce & Retail,262,69.85,30.15,159.3,97.84,2.16,0,UPI payment link,1,15,0.408,Failed,Failed,0.0,2389.28,,79.0,2026-04-10 20:00:00,SwiftPay Stores
pay_104444,m_1000,cust_1085,fail_11335,att_11335,0,4113.14,Card,Razorpay,21,4,0,OTP Failed,OTP_AUTHENTICATION_FAILED,True,Enterprise,E-commerce & Retail,288,65.28,34.72,159.3,97.84,2.16,0,OTP reminder,1,15,0.466,Failed,Failed,0.0,4113.14,,100.0,2026-04-10 21:00:00,Apex Retail Pvt Ltd
pay_100756,m_1000,cust_1086,fail_11336,att_11336,0,5087.97,NetBanking,Razorpay,21,4,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Enterprise,E-commerce & Retail,289,65.4,34.6,159.3,97.84,2.16,0,Smart gateway retry,3,15,0.933,Failed,Failed,0.0,5087.97,,100.0,2026-04-10 21:00:00,Apex Retail Pvt Ltd
pay_104090,m_1000,cust_1087,fail_11337,att_11337,0,545.82,Card,ICICI UPI,22,4,0,Insufficient Funds,INSUFFICIENT_FUNDS,True,Enterprise,E-commerce & Retail,290,65.52,34.48,173.1,97.53,2.47,0,UPI payment link,1,15,0.317,Failed,Failed,0.0,545.82,,100.0,2026-04-10 22:00:00,Apex Retail Pvt Ltd
pay_100630,m_1002,cust_1089,fail_11339,att_11339,1,12275.47,UPI,HDFC Gateway,23,4,0,Insufficient Funds,INSUFFICIENT_FUNDS,True,Mid-Market,E-commerce & Retail,263,69.96,30.04,227.48,94.23,5.77,1,UPI payment link,2,15,0.457,Success,Recovered,12275.47,0.0,2026-04-11 02:52:00,79.0,2026-04-10 23:00:00,SwiftPay Stores
pay_100214,m_1000,cust_1088,fail_11338,att_11338,0,4005.94,Card,Razorpay,23,4,0,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Enterprise,E-commerce & Retail,291,65.64,34.36,159.3,97.84,2.16,0,Smart gateway retry,2,15,0.686,Failed,Failed,0.0,4005.94,,100.0,2026-04-10 23:00:00,Apex Retail Pvt Ltd
pay_101001,m_1002,cust_1090,fail_11340,att_11340,1,18487.3,UPI,Razorpay,0,5,1,OTP Failed,OTP_AUTHENTICATION_FAILED,True,Mid-Market,E-commerce & Retail,264,69.7,30.3,159.3,97.84,2.16,0,OTP reminder,1,15,0.776,Success,Recovered,18487.3,0.0,2026-04-11 15:25:00,80.0,2026-04-11 00:00:00,SwiftPay Stores
pay_100376,m_1003,cust_1091,fail_11341,att_11341,0,1541.76,Card,Axis Wallet,0,5,1,Gateway Error,GATEWAY_INTERNAL_ERROR,True,SMB,E-commerce & Retail,266,64.29,35.71,163.48,98.3,1.7,0,Smart gateway retry,1,15,0.767,Failed,Failed,0.0,1541.76,,95.0,2026-04-11 00:00:00,UrbanNest
pay_103387,m_1001,cust_1092,fail_11342,att_11342,0,4115.64,NetBanking,Razorpay,1,5,1,Insufficient Funds,INSUFFICIENT_FUNDS,True,Enterprise,E-commerce & Retail,259,63.71,36.29,159.3,97.84,2.16,0,UPI payment link,3,15,0.314,Failed,Failed,0.0,4115.64,,94.0,2026-04-11 01:00:00,NovaCart
pay_103013,m_1000,cust_1093,fail_11343,att_11343,1,2427.15,UPI,Razorpay,1,5,1,OTP Failed,OTP_AUTHENTICATION_FAILED,True,Enterprise,E-commerce & Retail,292,65.75,34.25,159.3,97.84,2.16,0,OTP reminder,2,15,0.706,Success,Recovered,2427.15,0.0,2026-04-11 21:38:00,100.0,2026-04-11 01:00:00,Apex Retail Pvt Ltd
pay_100556,m_1003,cust_1094,fail_11344,att_11344,1,3949.04,UPI,ICICI UPI,3,5,1,Network Timeout,GATEWAY_TIMEOUT,True,SMB,E-commerce & Retail,267,64.42,35.58,173.1,97.53,2.47,0,Retry after 10 minutes,2,10,0.968,Success,Recovered,3949.04,0.0,2026-04-11 19:16:00,95.0,2026-04-11 03:00:00,UrbanNest
pay_101590,m_1003,cust_1095,fail_11345,att_11345,0,1665.08,Card,ICICI UPI,3,5,1,Insufficient Funds,INSUFFICIENT_FUNDS,True,SMB,E-commerce & Retail,268,64.18,35.82,173.1,97.53,2.47,0,UPI payment link,2,15,0.53,Failed,Failed,0.0,1665.08,,96.0,2026-04-11 03:00:00,UrbanNest
pay_104668,m_1000,cust_1096,fail_11346,att_11346,0,4827.03,UPI,SBI Card Gateway,3,5,1,Bank Declined,BANK_DECLINED_TRANSACTION,False,Enterprise,E-commerce & Retail,293,65.53,34.47,211.58,94.83,5.17,1,Alternate payment method,1,15,0.374,Failed,Failed,0.0,4827.03,,101.0,2026-04-11 03:00:00,Apex Retail Pvt Ltd
pay_100012,m_1001,cust_1097,fail_11347,att_11347,0,1262.75,UPI,ICICI UPI,4,5,1,Insufficient Funds,INSUFFICIENT_FUNDS,True,Enterprise,E-commerce & Retail,260,63.85,36.15,173.1,97.53,2.47,0,UPI payment link,1,15,0.279,Failed,Failed,0.0,1262.75,,94.0,2026-04-11 04:00:00,NovaCart
pay_104704,m_1003,cust_1099,fail_11349,att_11349,0,2745.99,UPI,Razorpay,7,5,1,Gateway Error,GATEWAY_INTERNAL_ERROR,True,SMB,E-commerce & Retail,269,64.31,35.69,159.3,97.84,2.16,0,Smart gateway retry,0,15,0.833,Failed,Pending,0.0,2745.99,,96.0,2026-04-11 07:00:00,UrbanNest
pay_101859,m_1002,cust_1098,fail_11348,att_11348,1,1676.71,Card,ICICI UPI,7,5,1,User Abandoned,BAD_REQUEST_ABANDONED,True,Mid-Market,E-commerce & Retail,265,69.43,30.57,173.1,97.53,2.47,0,Email reminder,0,15,0.44,Success,Recovered,1676.71,0.0,2026-04-11 20:41:00,81.0,2026-04-11 07:00:00,SwiftPay Stores
pay_103540,m_1001,cust_1100,fail_11350,att_11350,0,3079.62,UPI,SBI Card Gateway,8,5,1,User Abandoned,BAD_REQUEST_ABANDONED,True,Enterprise,E-commerce & Retail,261,63.98,36.02,211.58,94.83,5.17,1,Email reminder,1,15,0.436,Failed,Failed,0.0,3079.62,,94.0,2026-04-11 08:00:00,NovaCart
pay_102056,m_1004,cust_1101,fail_11351,att_11351,1,578.41,UPI,ICICI UPI,8,5,1,User Abandoned,BAD_REQUEST_ABANDONED,True,Growth,E-commerce & Retail,259,63.71,36.29,173.1,97.53,2.47,0,Email reminder,3,15,0.479,Success,Recovered,578.41,0.0,2026-04-11 20:39:00,94.0,2026-04-11 08:00:00,CloudMart
pay_100661,m_1004,cust_1102,fail_11352,att_11352,1,664.85,Card,HDFC Gateway,8,5,1,Insufficient Funds,INSUFFICIENT_FUNDS,True,Growth,E-commerce & Retail,260,63.46,36.54,227.48,94.23,5.77,1,UPI payment link,0,15,0.379,Success,Recovered,664.85,0.0,2026-04-11 22:37:00,95.0,2026-04-11 08:00:00,CloudMart
pay_102399,m_1000,cust_1103,fail_11353,att_11353,0,1992.86,Card,Razorpay,8,5,1,Insufficient Funds,INSUFFICIENT_FUNDS,True,Enterprise,E-commerce & Retail,294,65.65,34.35,159.3,97.84,2.16,0,UPI payment link,0,15,0.41,Failed,Pending,0.0,1992.86,,101.0,2026-04-11 08:00:00,Apex Retail Pvt Ltd
pay_103472,m_1001,cust_1104,fail_11354,att_11354,1,3594.2,UPI,ICICI UPI,8,5,1,User Abandoned,BAD_REQUEST_ABANDONED,True,Enterprise,E-commerce & Retail,262,64.12,35.88,173.1,97.53,2.47,0,Email reminder,2,15,0.403,Success,Recovered,3594.2,0.0,2026-04-12 05:51:00,94.0,2026-04-11 08:00:00,NovaCart
pay_100885,m_1003,cust_1105,fail_11355,att_11355,0,4122.95,UPI,HDFC Gateway,9,5,1,Insufficient Funds,INSUFFICIENT_FUNDS,True,SMB,E-commerce & Retail,270,64.44,35.56,227.48,94.23,5.77,1,UPI payment link,0,15,0.429,Failed,Pending,0.0,4122.95,,96.0,2026-04-11 09:00:00,UrbanNest
pay_101348,m_1000,cust_1106,fail_11356,att_11356,0,988.33,Card,Axis Wallet,9,5,1,Insufficient Funds,INSUFFICIENT_FUNDS,True,Enterprise,E-commerce & Retail,295,65.76,34.24,163.48,98.3,1.7,0,UPI payment link,2,15,0.414,Failed,Failed,0.0,988.33,,101.0,2026-04-11 09:00:00,Apex Retail Pvt Ltd
pay_103957,m_1001,cust_1108,fail_11358,att_11358,0,418.56,UPI,Razorpay,11,5,1,Bank Declined,BANK_DECLINED_TRANSACTION,False,Enterprise,E-commerce & Retail,263,63.88,36.12,159.3,97.84,2.16,0,Alternate payment method,1,15,0.533,Failed,Failed,0.0,418.56,,95.0,2026-04-11 11:00:00,NovaCart
pay_101572,m_1000,cust_1107,fail_11357,att_11357,0,1735.09,UPI,SBI Card Gateway,11,5,1,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Enterprise,E-commerce & Retail,296,65.88,34.12,211.58,94.83,5.17,1,Smart gateway retry,1,15,0.737,Failed,Failed,0.0,1735.09,,101.0,2026-04-11 11:00:00,Apex Retail Pvt Ltd
pay_104931,m_1000,cust_1109,fail_11359,att_11359,0,10291.18,UPI,HDFC Gateway,12,5,1,Bank Declined,BANK_DECLINED_TRANSACTION,False,Enterprise,E-commerce & Retail,297,65.99,34.01,227.48,94.23,5.77,1,Alternate payment method,1,15,0.29,Failed,Failed,0.0,10291.18,,101.0,2026-04-11 12:00:00,Apex Retail Pvt Ltd
pay_102964,m_1001,cust_1110,fail_11360,att_11360,1,4635.44,Card,Razorpay,12,5,1,Insufficient Funds,INSUFFICIENT_FUNDS,True,Enterprise,E-commerce & Retail,264,64.02,35.98,159.3,97.84,2.16,0,UPI payment link,3,15,0.378,Success,Recovered,4635.44,0.0,2026-04-12 05:07:00,95.0,2026-04-11 12:00:00,NovaCart
pay_103850,m_1004,cust_1111,fail_11361,att_11361,1,1220.45,Card,Razorpay,13,5,1,Network Timeout,GATEWAY_TIMEOUT,True,Growth,E-commerce & Retail,261,63.22,36.78,159.3,97.84,2.16,0,Retry after 10 minutes,3,10,0.833,Success,Recovered,1220.45,0.0,2026-04-12 02:30:00,96.0,2026-04-11 13:00:00,CloudMart
pay_101231,m_1004,cust_1112,fail_11362,att_11362,1,7928.51,Wallet,ICICI UPI,13,5,1,Insufficient Funds,INSUFFICIENT_FUNDS,True,Growth,E-commerce & Retail,262,62.98,37.02,173.1,97.53,2.47,0,UPI payment link,2,15,0.263,Success,Recovered,7928.51,0.0,2026-04-12 09:24:00,97.0,2026-04-11 13:00:00,CloudMart
pay_103679,m_1001,cust_1115,fail_11365,att_11365,1,764.57,UPI,SBI Card Gateway,14,5,1,Network Timeout,GATEWAY_TIMEOUT,True,Enterprise,E-commerce & Retail,265,63.77,36.23,211.58,94.83,5.17,1,Retry after 10 minutes,0,10,0.737,Success,Recovered,764.57,0.0,2026-04-12 04:39:00,96.0,2026-04-11 14:00:00,NovaCart
pay_101008,m_1004,cust_1113,fail_11363,att_11363,1,4272.84,UPI,HDFC Gateway,14,5,1,Bank Declined,BANK_DECLINED_TRANSACTION,False,Growth,E-commerce & Retail,263,62.74,37.26,227.48,94.23,5.77,1,Alternate payment method,2,15,0.413,Success,Recovered,4272.84,0.0,2026-04-12 10:53:00,98.0,2026-04-11 14:00:00,CloudMart
pay_104278,m_1003,cust_1114,fail_11364,att_11364,0,4281.59,Card,HDFC Gateway,14,5,1,User Abandoned,BAD_REQUEST_ABANDONED,True,SMB,E-commerce & Retail,271,64.58,35.42,227.48,94.23,5.77,1,Email reminder,0,15,0.314,Failed,Pending,0.0,4281.59,,96.0,2026-04-11 14:00:00,UrbanNest
pay_101713,m_1003,cust_1116,fail_11366,att_11366,1,926.1,UPI,HDFC Gateway,14,5,1,Insufficient Funds,INSUFFICIENT_FUNDS,True,SMB,E-commerce & Retail,272,64.71,35.29,227.48,94.23,5.77,1,UPI payment link,2,15,0.37,Success,Recovered,926.1,0.0,2026-04-11 21:46:00,96.0,2026-04-11 14:00:00,UrbanNest
pay_103945,m_1000,cust_1117,fail_11367,att_11367,1,2114.71,NetBanking,ICICI UPI,15,5,1,Network Timeout,GATEWAY_TIMEOUT,True,Enterprise,E-commerce & Retail,298,66.11,33.89,173.1,97.53,2.47,0,Retry after 10 minutes,1,10,0.817,Success,Recovered,2114.71,0.0,2026-04-11 17:11:00,101.0,2026-04-11 15:00:00,Apex Retail Pvt Ltd
pay_102086,m_1004,cust_1118,fail_11368,att_11368,1,12439.42,Card,Razorpay,16,5,1,Insufficient Funds,INSUFFICIENT_FUNDS,True,Growth,E-commerce & Retail,264,62.5,37.5,159.3,97.84,2.16,0,UPI payment link,0,15,0.333,Success,Recovered,12439.42,0.0,2026-04-12 14:12:00,99.0,2026-04-11 16:00:00,CloudMart
pay_101217,m_1003,cust_1119,fail_11369,att_11369,0,2181.67,UPI,Razorpay,18,5,1,Gateway Error,GATEWAY_INTERNAL_ERROR,True,SMB,E-commerce & Retail,273,64.47,35.53,159.3,97.84,2.16,0,Smart gateway retry,3,15,0.731,Failed,Failed,0.0,2181.67,,97.0,2026-04-11 18:00:00,UrbanNest
pay_103030,m_1000,cust_1120,fail_11370,att_11370,0,3973.25,UPI,Razorpay,18,5,1,User Abandoned,BAD_REQUEST_ABANDONED,True,Enterprise,E-commerce & Retail,299,65.89,34.11,159.3,97.84,2.16,0,Email reminder,3,15,0.455,Failed,Failed,0.0,3973.25,,102.0,2026-04-11 18:00:00,Apex Retail Pvt Ltd
pay_103998,m_1002,cust_1121,fail_11371,att_11371,0,1062.25,UPI,SBI Card Gateway,23,5,1,Insufficient Funds,INSUFFICIENT_FUNDS,True,Mid-Market,E-commerce & Retail,266,69.17,30.83,211.58,94.83,5.17,1,UPI payment link,0,15,0.309,Failed,Pending,0.0,1062.25,,82.0,2026-04-11 23:00:00,SwiftPay Stores
pay_101723,m_1004,cust_1122,fail_11372,att_11372,0,1442.27,UPI,Razorpay,0,6,1,User Abandoned,BAD_REQUEST_ABANDONED,True,Growth,E-commerce & Retail,265,62.26,37.74,159.3,97.84,2.16,0,Email reminder,2,15,0.244,Failed,Failed,0.0,1442.27,,100.0,2026-04-12 00:00:00,CloudMart
pay_101032,m_1002,cust_1123,fail_11373,att_11373,1,1267.95,Wallet,Razorpay,2,6,1,Network Timeout,GATEWAY_TIMEOUT,True,Mid-Market,E-commerce & Retail,267,69.29,30.71,159.3,97.84,2.16,0,Retry after 10 minutes,2,10,0.851,Success,Recovered,1267.95,0.0,2026-04-12 12:34:00,82.0,2026-04-12 02:00:00,SwiftPay Stores
pay_102572,m_1001,cust_1124,fail_11374,att_11374,0,1108.3,Card,HDFC Gateway,3,6,1,Network Timeout,GATEWAY_TIMEOUT,True,Enterprise,E-commerce & Retail,266,63.53,36.47,227.48,94.23,5.77,1,Retry after 10 minutes,0,10,0.674,Failed,Pending,0.0,1108.3,,97.0,2026-04-12 03:00:00,NovaCart
pay_104132,m_1002,cust_1125,fail_11375,att_11375,0,4443.02,NetBanking,SBI Card Gateway,3,6,1,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Mid-Market,E-commerce & Retail,268,69.03,30.97,211.58,94.83,5.17,1,Smart gateway retry,1,15,0.902,Failed,Failed,0.0,4443.02,,83.0,2026-04-12 03:00:00,SwiftPay Stores
pay_100736,m_1004,cust_1126,fail_11376,att_11376,0,3893.35,UPI,Razorpay,3,6,1,OTP Failed,OTP_AUTHENTICATION_FAILED,True,Growth,E-commerce & Retail,266,62.41,37.59,159.3,97.84,2.16,0,OTP reminder,0,15,0.679,Failed,Pending,0.0,3893.35,,100.0,2026-04-12 03:00:00,CloudMart
pay_102708,m_1001,cust_1127,fail_11377,att_11377,0,3080.02,UPI,ICICI UPI,3,6,1,Network Timeout,GATEWAY_TIMEOUT,True,Enterprise,E-commerce & Retail,267,63.67,36.33,173.1,97.53,2.47,0,Retry after 10 minutes,2,10,0.777,Failed,Failed,0.0,3080.02,,97.0,2026-04-12 03:00:00,NovaCart
pay_100316,m_1000,cust_1128,fail_11378,att_11378,0,7926.91,UPI,SBI Card Gateway,4,6,1,Gateway Error,GATEWAY_INTERNAL_ERROR,True,Enterprise,E-commerce & Retail,300,66.0,34.0,211.58,94.83,5.17,1,Smart gateway retry,1,15,0.59,Failed,Failed,0.0,7926.91,,102.0,2026-04-12 04:00:00,Apex Retail Pvt Ltd
pay_103279,m_1000,cust_1129,fail_11379,att_11379,1,10546.39,Card,Razorpay,6,6,1,Insufficient Funds,INSUFFICIENT_FUNDS,True,Enterprise,E-commerce & Retail,301,66.11,33.89,159.3,97.84,2.16,0,UPI payment link,0,15,0.349,Success,Recovered,10546.39,0.0,2026-04-12 10:35:00,102.0,2026-04-12 06:00:00,Apex Retail Pvt Ltd
pay_100759,m_1004,cust_1130,fail_11380,att_11380,1,894.44,Wallet,Razorpay,6,6,1,Network Timeout,GATEWAY_TIMEOUT,True,Growth,E-commerce & Retail,267,62.55,37.45,159.3,97.84,2.16,0,Retry after 10 minutes,0,10,0.818,Success,Recovered,894.44,0.0,2026-04-12 07:07:00,100.0,2026-04-12 06:00:00,CloudMart
pay_103933,m_1001,cust_1131,fail_11381,att_11381,1,2906.82,Card,SBI Card Gateway,6,6,1,OTP Failed,OTP_AUTHENTICATION_FAILED,True,Enterprise,E-commerce & Retail,268,63.81,36.19,211.58,94.83,5.17,1,OTP reminder,2,15,0.727,Success,Recovered,2906.82,0.0,2026-04-12 11:51:00,97.0,2026-04-12 06:00:00,NovaCart
pay_102690,m_1000,cust_1132,fail_11382,att_11382,0,6205.83,UPI,Razorpay,7,6,1,OTP Failed,OTP_AUTHENTICATION_FAILED,True,Enterprise,E-commerce & Retail,302,65.89,34.11,159.3,97.84,2.16,0,OTP reminder,2,15,0.531,Failed,Failed,0.0,6205.83,,103.0,2026-04-12 07:00:00,Apex Retail Pvt Ltd
pay_104599,m_1002,cust_1133,fail_11383,att_11383,1,897.52,Card,Razorpay,7,6,1,Insufficient Funds,INSUFFICIENT_FUNDS,True,Mid-Market,E-commerce & Retail,269,69.14,30.86,159.3,97.84,2.16,0,UPI payment link,1,15,0.321,Success,Recovered,897.52,0.0,2026-04-13 02:57:00,83.0,2026-04-12 07:00:00,SwiftPay Stores
pay_103244,m_1003,cust_1135,fail_11385,att_11385,0,769.05,UPI,Razorpay,10,6,1,Insufficient Funds,INSUFFICIENT_FUNDS,True,SMB,E-commerce & Retail,274,64.6,35.4,159.3,97.84,2.16,0,UPI payment link,2,15,0.422,Failed,Failed,0.0,769.05,,97.0,2026-04-12 10:00:00,UrbanNest
pay_100730,m_1003,cust_1134,fail_11384,att_11384,0,2679.39,Card,Razorpay,10,6,1,Gateway Error,GATEWAY_INTERNAL_ERROR,True,SMB,E-commerce & Retail,275,64.73,35.27,159.3,97.84,2.16,0,Smart gateway retry,2,15,0.711,Failed,Failed,0.0,2679.39,,97.0,2026-04-12 10:00:00,UrbanNest
pay_104593,m_1000,cust_1136,fail_11386,att_11386,0,764.72,Wallet,Razorpay,11,6,1,User Abandoned,BAD_REQUEST_ABANDONED,True,Enterprise,E-commerce & Retail,303,66.01,33.99,159.3,97.84,2.16,0,Email reminder,2,15,0.489,Failed,Failed,0.0,764.72,,103.0,2026-04-12 11:00:00,Apex Retail Pvt Ltd
