failure_id,payment_id,failure_category,error_code,retryable
fail_11362,pay_101231,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11363,pay_101008,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11364,pay_104278,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11365,pay_103679,Network Timeout,GATEWAY_TIMEOUT,True
fail_11366,pay_101713,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11367,pay_103945,Network Timeout,GATEWAY_TIMEOUT,True
fail_11368,pay_102086,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11369,pay_101217,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11370,pay_103030,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11371,pay_103998,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11372,pay_101723,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11373,pay_101032,Network Timeout,GATEWAY_TIMEOUT,True
fail_11374,pay_102572,Network Timeout,GATEWAY_TIMEOUT,True
fail_11375,pay_104132,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11376,pay_100736,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11377,pay_102708,Network Timeout,GATEWAY_TIMEOUT,True
fail_11378,pay_100316,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11379,pay_103279,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11380,pay_100759,Network Timeout,GATEWAY_TIMEOUT,True
fail_11381,pay_103933,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11382,pay_102690,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11383,pay_104599,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11384,pay_100730,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11385,pay_103244,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11386,pay_104593,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11387,pay_103353,Network Timeout,GATEWAY_TIMEOUT,True
fail_11388,pay_103952,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11389,pay_104685,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11390,pay_102267,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11391,pay_103046,Network Timeout,GATEWAY_TIMEOUT,True
fail_11392,pay_100712,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11393,pay_101784,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11394,pay_104940,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11395,pay_100317,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11396,pay_101878,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11397,pay_102017,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11398,pay_104140,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11399,pay_104120,Network Timeout,GATEWAY_TIMEOUT,True
fail_11400,pay_100675,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11401,pay_104851,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11402,pay_101669,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11403,pay_103714,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11404,pay_101597,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11405,pay_102066,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11406,pay_103835,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11407,pay_101136,Network Timeout,GATEWAY_TIMEOUT,True
fail_11408,pay_102858,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11409,pay_102854,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11410,pay_104689,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11411,pay_104537,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11412,pay_100680,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11413,pay_104945,Network Timeout,GATEWAY_TIMEOUT,True
fail_11414,pay_101118,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11415,pay_100460,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11416,pay_102597,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11417,pay_103938,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11418,pay_100792,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11419,pay_100173,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11420,pay_102792,Network Timeout,GATEWAY_TIMEOUT,True
fail_11421,pay_103399,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11422,pay_100696,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11423,pay_102937,Network Timeout,GATEWAY_TIMEOUT,True
fail_11424,pay_103730,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11425,pay_101640,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11426,pay_104420,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11427,pay_100224,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11428,pay_103640,Network Timeout,GATEWAY_TIMEOUT,True
fail_11429,pay_100726,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11430,pay_104385,Network Timeout,GATEWAY_TIMEOUT,True
fail_11431,pay_101207,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11432,pay_104903,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11433,pay_101902,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11434,pay_100394,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11435,pay_102063,Network Timeout,GATEWAY_TIMEOUT,True
fail_11436,pay_102968,Network Timeout,GATEWAY_TIMEOUT,True
fail_11437,pay_100235,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11438,pay_102984,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11439,pay_102018,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11440,pay_101749,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11441,pay_103092,Network Timeout,GATEWAY_TIMEOUT,True
fail_11442,pay_104863,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11443,pay_104413,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11444,pay_102130,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11445,pay_100773,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11446,pay_101674,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11447,pay_101331,Network Timeout,GATEWAY_TIMEOUT,True
fail_11448,pay_100014,Network Timeout,GATEWAY_TIMEOUT,True
fail_11449,pay_102980,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11450,pay_100176,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11451,pay_100211,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11452,pay_104177,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11453,pay_100429,Network Timeout,GATEWAY_TIMEOUT,True
fail_11454,pay_103906,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11455,pay_102940,Network Timeout,GATEWAY_TIMEOUT,True
fail_11456,pay_104164,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11457,pay_102352,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11458,pay_102294,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11459,pay_102054,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11460,pay_104286,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11461,pay_101196,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11462,pay_104213,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11463,pay_101275,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11464,pay_103150,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11465,pay_103553,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11466,pay_104418,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11467,pay_103445,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11468,pay_103869,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11469,pay_103855,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11470,pay_101076,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11471,pay_101521,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11472,pay_104574,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11473,pay_104518,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11474,pay_102244,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11475,pay_102407,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11476,pay_103134,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11477,pay_104211,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11478,pay_101893,Network Timeout,GATEWAY_TIMEOUT,True
fail_11479,pay_103489,Network Timeout,GATEWAY_TIMEOUT,True
fail_11480,pay_100891,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11481,pay_101316,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11482,pay_100905,Network Timeout,GATEWAY_TIMEOUT,True
fail_11483,pay_103680,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11484,pay_101044,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11485,pay_100540,Network Timeout,GATEWAY_TIMEOUT,True
fail_11486,pay_104554,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11487,pay_103930,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11488,pay_104583,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11489,pay_103049,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11490,pay_102798,Network Timeout,GATEWAY_TIMEOUT,True
fail_11491,pay_101599,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11492,pay_102819,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11493,pay_104694,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11494,pay_103064,Network Timeout,GATEWAY_TIMEOUT,True
fail_11495,pay_104156,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11496,pay_101538,Network Timeout,GATEWAY_TIMEOUT,True
fail_11497,pay_101040,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11498,pay_102706,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11499,pay_102773,Network Timeout,GATEWAY_TIMEOUT,True
fail_11500,pay_101063,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11501,pay_104453,Network Timeout,GATEWAY_TIMEOUT,True
fail_11502,pay_100109,Network Timeout,GATEWAY_TIMEOUT,True
fail_11503,pay_103067,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11504,pay_103004,Network Timeout,GATEWAY_TIMEOUT,True
fail_11505,pay_102154,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11506,pay_102841,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11507,pay_104566,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11508,pay_103556,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11509,pay_104532,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11510,pay_100222,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11511,pay_104567,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11512,pay_101193,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11513,pay_103932,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11514,pay_101594,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11515,pay_100981,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11516,pay_102119,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11517,pay_103104,Network Timeout,GATEWAY_TIMEOUT,True
fail_11518,pay_101347,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11519,pay_102140,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11520,pay_100042,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11521,pay_100085,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11522,pay_102210,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11523,pay_100931,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11524,pay_101302,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11525,pay_102180,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11526,pay_100203,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11527,pay_101732,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11528,pay_103220,Network Timeout,GATEWAY_TIMEOUT,True
fail_11529,pay_102500,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11530,pay_102374,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11531,pay_101471,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11532,pay_104521,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11533,pay_100865,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11534,pay_104682,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11535,pay_100007,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11536,pay_104869,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11537,pay_100874,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11538,pay_100174,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11539,pay_102074,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11540,pay_100183,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11541,pay_104492,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11542,pay_104744,Network Timeout,GATEWAY_TIMEOUT,True
fail_11543,pay_103876,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11544,pay_100665,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11545,pay_100421,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11546,pay_104590,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11547,pay_104759,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11548,pay_103607,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11549,pay_101613,Network Timeout,GATEWAY_TIMEOUT,True
fail_11550,pay_103975,Network Timeout,GATEWAY_TIMEOUT,True
fail_11551,pay_104500,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11552,pay_102516,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11553,pay_104855,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11554,pay_104804,Network Timeout,GATEWAY_TIMEOUT,True
fail_11555,pay_104570,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11556,pay_104886,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11557,pay_100940,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11558,pay_101182,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11559,pay_103267,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11560,pay_102717,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11561,pay_104028,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11562,pay_104671,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11563,pay_100586,Network Timeout,GATEWAY_TIMEOUT,True
fail_11564,pay_104012,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11565,pay_101148,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11566,pay_103587,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11567,pay_103572,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11568,pay_104019,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11569,pay_101061,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11570,pay_101546,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11571,pay_103796,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11572,pay_100074,Network Timeout,GATEWAY_TIMEOUT,True
fail_11573,pay_100614,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11574,pay_102255,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11575,pay_103575,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11576,pay_100787,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11577,pay_100635,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11578,pay_102135,Network Timeout,GATEWAY_TIMEOUT,True
fail_11579,pay_104731,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11580,pay_104036,Network Timeout,GATEWAY_TIMEOUT,True
fail_11581,pay_104214,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11582,pay_101779,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11583,pay_100812,Network Timeout,GATEWAY_TIMEOUT,True
fail_11584,pay_100190,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11585,pay_102266,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11586,pay_101509,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11587,pay_100059,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11588,pay_104442,Network Timeout,GATEWAY_TIMEOUT,True
fail_11589,pay_100097,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11590,pay_103611,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11591,pay_101695,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11592,pay_103718,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11593,pay_101702,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11594,pay_104821,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11595,pay_101972,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11596,pay_103828,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11597,pay_103191,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11598,pay_102284,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11599,pay_100826,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11600,pay_100549,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11601,pay_102631,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11602,pay_104165,Network Timeout,GATEWAY_TIMEOUT,True
fail_11603,pay_102467,Network Timeout,GATEWAY_TIMEOUT,True
fail_11604,pay_101326,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11605,pay_100710,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11606,pay_104923,Network Timeout,GATEWAY_TIMEOUT,True
fail_11607,pay_104998,Network Timeout,GATEWAY_TIMEOUT,True
fail_11608,pay_103766,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11609,pay_104200,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11610,pay_102033,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11611,pay_103518,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11612,pay_103389,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11613,pay_100048,Network Timeout,GATEWAY_TIMEOUT,True
fail_11614,pay_100415,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11615,pay_101667,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11616,pay_103205,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11617,pay_100256,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11618,pay_101297,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11619,pay_102437,Network Timeout,GATEWAY_TIMEOUT,True
fail_11620,pay_103232,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11621,pay_101273,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11622,pay_101328,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11623,pay_104169,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11624,pay_103812,Network Timeout,GATEWAY_TIMEOUT,True
fail_11625,pay_101070,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11626,pay_103609,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11627,pay_101423,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11628,pay_102111,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11629,pay_103983,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11630,pay_102816,Network Timeout,GATEWAY_TIMEOUT,True
fail_11631,pay_101812,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11632,pay_102931,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11633,pay_102279,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11634,pay_103374,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11635,pay_100311,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11636,pay_102658,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11637,pay_103001,Network Timeout,GATEWAY_TIMEOUT,True
fail_11638,pay_104878,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11639,pay_101305,Network Timeout,GATEWAY_TIMEOUT,True
fail_11640,pay_101426,Network Timeout,GATEWAY_TIMEOUT,True
fail_11641,pay_100735,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11642,pay_100282,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11643,pay_103192,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11644,pay_100640,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11645,pay_103982,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11646,pay_101612,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11647,pay_101131,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11648,pay_100079,Network Timeout,GATEWAY_TIMEOUT,True
fail_11649,pay_104358,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11650,pay_100858,Network Timeout,GATEWAY_TIMEOUT,True
fail_11651,pay_102615,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11652,pay_104304,Network Timeout,GATEWAY_TIMEOUT,True
fail_11653,pay_103654,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11654,pay_100121,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11655,pay_101048,Network Timeout,GATEWAY_TIMEOUT,True
fail_11656,pay_102721,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11657,pay_103738,Network Timeout,GATEWAY_TIMEOUT,True
fail_11658,pay_102101,Network Timeout,GATEWAY_TIMEOUT,True
fail_11659,pay_103158,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11660,pay_102083,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11661,pay_102562,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11662,pay_100310,Network Timeout,GATEWAY_TIMEOUT,True
fail_11663,pay_100818,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11664,pay_100821,Network Timeout,GATEWAY_TIMEOUT,True
fail_11665,pay_104729,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11666,pay_100107,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11667,pay_104488,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11668,pay_100161,Network Timeout,GATEWAY_TIMEOUT,True
fail_11669,pay_104875,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11670,pay_102876,Network Timeout,GATEWAY_TIMEOUT,True
fail_11671,pay_102241,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11672,pay_100478,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11673,pay_101647,Network Timeout,GATEWAY_TIMEOUT,True
fail_11674,pay_100236,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11675,pay_102087,Network Timeout,GATEWAY_TIMEOUT,True
fail_11676,pay_104399,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11677,pay_100445,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11678,pay_102999,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11679,pay_103928,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11680,pay_100155,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11681,pay_100371,Network Timeout,GATEWAY_TIMEOUT,True
fail_11682,pay_102770,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11683,pay_101958,Network Timeout,GATEWAY_TIMEOUT,True
fail_11684,pay_100254,Network Timeout,GATEWAY_TIMEOUT,True
fail_11685,pay_102896,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11686,pay_102049,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11687,pay_103833,Network Timeout,GATEWAY_TIMEOUT,True
fail_11688,pay_102021,Network Timeout,GATEWAY_TIMEOUT,True
fail_11689,pay_103408,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11690,pay_100315,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11691,pay_101596,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11692,pay_104320,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11693,pay_102583,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11694,pay_103437,Insufficient Funds,INSUFFICIENT_FUNDS,True
fail_11695,pay_102022,User Abandoned,BAD_REQUEST_ABANDONED,True
fail_11696,pay_100729,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11697,pay_101980,Bank Declined,BANK_DECLINED_TRANSACTION,False
fail_11698,pay_102194,Network Timeout,GATEWAY_TIMEOUT,True
fail_11699,pay_101692,Gateway Error,GATEWAY_INTERNAL_ERROR,True
fail_11700,pay_104901,Network Timeout,GATEWAY_TIMEOUT,True
fail_11701,pay_101276,Network Timeout,GATEWAY_TIMEOUT,True
fail_11702,pay_103962,OTP Failed,OTP_AUTHENTICATION_FAILED,True
fail_11703,pay_102618,Network Timeout,GATEWAY_TIMEOUT,True
fail_11704,pay_100841,Network Timeout,GATEWAY_TIMEOUT,True
