payment_id,merchant_id,customer_id,created_at,payment_method,gateway,amount_inr,status
pay_104338,m_1004,cust_1064,2026-04-10 08:00:00,UPI,ICICI UPI,928.1,Failed
pay_103848,m_1001,cust_1065,2026-04-10 08:00:00,NetBanking,Axis Wallet,3237.64,Failed
pay_103194,m_1000,cust_1066,2026-04-10 10:00:00,UPI,Razorpay,2021.23,Failed
pay_101280,m_1000,cust_1067,2026-04-10 10:00:00,UPI,Axis Wallet,3011.73,Failed
pay_103929,m_1004,cust_1068,2026-04-10 11:00:00,Card,Razorpay,6340.86,Failed
pay_101860,m_1000,cust_1069,2026-04-10 11:00:00,Wallet,ICICI UPI,2002.21,Failed
pay_101281,m_1001,cust_1070,2026-04-10 12:00:00,Card,ICICI UPI,19294.55,Failed
pay_101448,m_1001,cust_1071,2026-04-10 13:00:00,Card,Razorpay,2317.62,Success
pay_104306,m_1002,cust_1072,2026-04-10 13:00:00,UPI,Razorpay,830.09,Failed
pay_100602,m_1003,cust_1073,2026-04-10 14:00:00,NetBanking,SBI Card Gateway,350.43,Success
pay_100431,m_1000,cust_1074,2026-04-10 14:00:00,Card,SBI Card Gateway,3638.53,Success
pay_102057,m_1003,cust_1075,2026-04-10 16:00:00,Wallet,Axis Wallet,5544.3,Failed
pay_101601,m_1003,cust_1076,2026-04-10 16:00:00,UPI,Razorpay,10279.54,Failed
pay_103266,m_1000,cust_1077,2026-04-10 16:00:00,Card,Razorpay,1436.07,Failed
pay_100804,m_1003,cust_1078,2026-04-10 17:00:00,Card,SBI Card Gateway,447.33,Failed
pay_100738,m_1003,cust_1079,2026-04-10 17:00:00,Card,Razorpay,2394.33,Failed
pay_100470,m_1002,cust_1080,2026-04-10 17:00:00,UPI,Razorpay,5463.5,Success
pay_104068,m_1000,cust_1081,2026-04-10 18:00:00,Card,ICICI UPI,6555.38,Failed
pay_102343,m_1001,cust_1082,2026-04-10 19:00:00,NetBanking,HDFC Gateway,3601.86,Success
pay_103228,m_1000,cust_1083,2026-04-10 19:00:00,UPI,Razorpay,4039.85,Failed
pay_103649,m_1002,cust_1084,2026-04-10 20:00:00,Card,Razorpay,2389.28,Failed
pay_104444,m_1000,cust_1085,2026-04-10 21:00:00,Card,Razorpay,4113.14,Failed
pay_100756,m_1000,cust_1086,2026-04-10 21:00:00,NetBanking,Razorpay,5087.97,Failed
pay_104090,m_1000,cust_1087,2026-04-10 22:00:00,Card,ICICI UPI,545.82,Failed
pay_100214,m_1000,cust_1088,2026-04-10 23:00:00,Card,Razorpay,4005.94,Failed
pay_100630,m_1002,cust_1089,2026-04-10 23:00:00,UPI,HDFC Gateway,12275.47,Success
pay_101001,m_1002,cust_1090,2026-04-11 00:00:00,UPI,Razorpay,18487.3,Success
pay_100376,m_1003,cust_1091,2026-04-11 00:00:00,Card,Axis Wallet,1541.76,Failed
pay_103387,m_1001,cust_1092,2026-04-11 01:00:00,NetBanking,Razorpay,4115.64,Failed
pay_103013,m_1000,cust_1093,2026-04-11 01:00:00,UPI,Razorpay,2427.15,Success
pay_100556,m_1003,cust_1094,2026-04-11 03:00:00,UPI,ICICI UPI,3949.04,Success
pay_101590,m_1003,cust_1095,2026-04-11 03:00:00,Card,ICICI UPI,1665.08,Failed
pay_104668,m_1000,cust_1096,2026-04-11 03:00:00,UPI,SBI Card Gateway,4827.03,Failed
pay_100012,m_1001,cust_1097,2026-04-11 04:00:00,UPI,ICICI UPI,1262.75,Failed
pay_101859,m_1002,cust_1098,2026-04-11 07:00:00,Card,ICICI UPI,1676.71,Success
pay_104704,m_1003,cust_1099,2026-04-11 07:00:00,UPI,Razorpay,2745.99,Failed
pay_103540,m_1001,cust_1100,2026-04-11 08:00:00,UPI,SBI Card Gateway,3079.62,Failed
pay_102056,m_1004,cust_1101,2026-04-11 08:00:00,UPI,ICICI UPI,578.41,Success
pay_100661,m_1004,cust_1102,2026-04-11 08:00:00,Card,HDFC Gateway,664.85,Success
pay_102399,m_1000,cust_1103,2026-04-11 08:00:00,Card,Razorpay,1992.86,Failed
pay_103472,m_1001,cust_1104,2026-04-11 08:00:00,UPI,ICICI UPI,3594.2,Success
pay_100885,m_1003,cust_1105,2026-04-11 09:00:00,UPI,HDFC Gateway,4122.95,Failed
pay_101348,m_1000,cust_1106,2026-04-11 09:00:00,Card,Axis Wallet,988.33,Failed
pay_101572,m_1000,cust_1107,2026-04-11 11:00:00,UPI,SBI Card Gateway,1735.09,Failed
pay_103957,m_1001,cust_1108,2026-04-11 11:00:00,UPI,Razorpay,418.56,Failed
pay_104931,m_1000,cust_1109,2026-04-11 12:00:00,UPI,HDFC Gateway,10291.18,Failed
pay_102964,m_1001,cust_1110,2026-04-11 12:00:00,Card,Razorpay,4635.44,Success
pay_103850,m_1004,cust_1111,2026-04-11 13:00:00,Card,Razorpay,1220.45,Success
pay_101231,m_1004,cust_1112,2026-04-11 13:00:00,Wallet,ICICI UPI,7928.51,Success
pay_101008,m_1004,cust_1113,2026-04-11 14:00:00,UPI,HDFC Gateway,4272.84,Success
pay_104278,m_1003,cust_1114,2026-04-11 14:00:00,Card,HDFC Gateway,4281.59,Failed
pay_103679,m_1001,cust_1115,2026-04-11 14:00:00,UPI,SBI Card Gateway,764.57,Success
pay_101713,m_1003,cust_1116,2026-04-11 14:00:00,UPI,HDFC Gateway,926.1,Success
pay_103945,m_1000,cust_1117,2026-04-11 15:00:00,NetBanking,ICICI UPI,2114.71,Success
pay_102086,m_1004,cust_1118,2026-04-11 16:00:00,Card,Razorpay,12439.42,Success
pay_101217,m_1003,cust_1119,2026-04-11 18:00:00,UPI,Razorpay,2181.67,Failed
pay_103030,m_1000,cust_1120,2026-04-11 18:00:00,UPI,Razorpay,3973.25,Failed
pay_103998,m_1002,cust_1121,2026-04-11 23:00:00,UPI,SBI Card Gateway,1062.25,Failed
pay_101723,m_1004,cust_1122,2026-04-12 00:00:00,UPI,Razorpay,1442.27,Failed
pay_101032,m_1002,cust_1123,2026-04-12 02:00:00,Wallet,Razorpay,1267.95,Success
pay_102572,m_1001,cust_1124,2026-04-12 03:00:00,Card,HDFC Gateway,1108.3,Failed
pay_104132,m_1002,cust_1125,2026-04-12 03:00:00,NetBanking,SBI Card Gateway,4443.02,Failed
pay_100736,m_1004,cust_1126,2026-04-12 03:00:00,UPI,Razorpay,3893.35,Failed
pay_102708,m_1001,cust_1127,2026-04-12 03:00:00,UPI,ICICI UPI,3080.02,Failed
pay_100316,m_1000,cust_1128,2026-04-12 04:00:00,UPI,SBI Card Gateway,7926.91,Failed
pay_103279,m_1000,cust_1129,2026-04-12 06:00:00,Card,Razorpay,10546.39,Success
pay_100759,m_1004,cust_1130,2026-04-12 06:00:00,Wallet,Razorpay,894.44,Success
pay_103933,m_1001,cust_1131,2026-04-12 06:00:00,Card,SBI Card Gateway,2906.82,Success
pay_102690,m_1000,cust_1132,2026-04-12 07:00:00,UPI,Razorpay,6205.83,Failed
pay_104599,m_1002,cust_1133,2026-04-12 07:00:00,Card,Razorpay,897.52,Success
pay_100730,m_1003,cust_1134,2026-04-12 10:00:00,Card,Razorpay,2679.39,Failed
pay_103244,m_1003,cust_1135,2026-04-12 10:00:00,UPI,Razorpay,769.05,Failed
pay_104593,m_1000,cust_1136,2026-04-12 11:00:00,Wallet,Razorpay,764.72,Failed
pay_103353,m_1002,cust_1137,2026-04-12 12:00:00,Card,Razorpay,442.71,Failed
pay_103952,m_1003,cust_1138,2026-04-12 13:00:00,Wallet,Axis Wallet,2141.84,Failed
pay_104685,m_1000,cust_1139,2026-04-12 14:00:00,Wallet,Razorpay,3502.12,Failed
pay_102267,m_1003,cust_1140,2026-04-12 14:00:00,UPI,Razorpay,5015.22,Success
pay_103046,m_1002,cust_1141,2026-04-12 15:00:00,Card,Razorpay,7401.36,Success
pay_100712,m_1001,cust_1142,2026-04-12 15:00:00,Card,Razorpay,5989.62,Failed
pay_101784,m_1001,cust_1143,2026-04-12 17:00:00,Card,HDFC Gateway,831.77,Failed
pay_104940,m_1004,cust_1144,2026-04-12 17:00:00,Card,Axis Wallet,15620.19,Failed
pay_100317,m_1000,cust_1145,2026-04-12 18:00:00,Card,Razorpay,7920.27,Failed
pay_101878,m_1000,cust_1146,2026-04-12 19:00:00,UPI,Razorpay,1700.4,Success
pay_102017,m_1004,cust_1147,2026-04-12 21:00:00,Wallet,Razorpay,921.92,Failed
pay_104140,m_1003,cust_1148,2026-04-12 22:00:00,Card,SBI Card Gateway,4734.63,Failed
pay_104120,m_1003,cust_1149,2026-04-12 22:00:00,Card,Razorpay,8074.48,Success
pay_100675,m_1003,cust_1150,2026-04-12 23:00:00,Card,Razorpay,680.49,Failed
pay_104851,m_1004,cust_1151,2026-04-12 23:00:00,Card,ICICI UPI,1953.28,Failed
pay_101669,m_1001,cust_1152,2026-04-12 23:00:00,Card,HDFC Gateway,2337.11,Success
pay_103714,m_1000,cust_1153,2026-04-13 00:00:00,Card,HDFC Gateway,1431.25,Success
pay_101597,m_1000,cust_1154,2026-04-13 02:00:00,Card,Razorpay,2112.79,Failed
pay_102066,m_1004,cust_1155,2026-04-13 02:00:00,UPI,Razorpay,517.96,Failed
pay_103835,m_1003,cust_1156,2026-04-13 03:00:00,NetBanking,SBI Card Gateway,1670.38,Success
pay_101136,m_1004,cust_1157,2026-04-13 03:00:00,NetBanking,ICICI UPI,1873.99,Success
pay_102858,m_1003,cust_1158,2026-04-13 05:00:00,NetBanking,Razorpay,2165.89,Success
pay_102854,m_1003,cust_1159,2026-04-13 07:00:00,Wallet,SBI Card Gateway,1143.42,Failed
pay_104689,m_1001,cust_1160,2026-04-13 08:00:00,NetBanking,Razorpay,9054.41,Success
pay_104537,m_1003,cust_1161,2026-04-13 09:00:00,Wallet,Razorpay,1448.63,Success
pay_100680,m_1004,cust_1162,2026-04-13 09:00:00,Card,SBI Card Gateway,5377.59,Failed
pay_104945,m_1004,cust_1163,2026-04-13 10:00:00,Card,SBI Card Gateway,14175.16,Success
pay_101118,m_1002,cust_1164,2026-04-13 10:00:00,Card,Axis Wallet,754.55,Failed
pay_100460,m_1003,cust_1165,2026-04-13 10:00:00,Wallet,SBI Card Gateway,1021.84,Success
pay_102597,m_1000,cust_1166,2026-04-13 11:00:00,Card,Axis Wallet,5049.22,Failed
pay_103938,m_1002,cust_1167,2026-04-13 12:00:00,Card,Razorpay,1783.86,Failed
pay_100792,m_1002,cust_1168,2026-04-13 13:00:00,Card,Axis Wallet,1805.79,Failed
pay_100173,m_1000,cust_1169,2026-04-13 14:00:00,UPI,ICICI UPI,10360.07,Failed
pay_102792,m_1002,cust_1170,2026-04-13 15:00:00,Card,Razorpay,1057.18,Success
pay_103399,m_1002,cust_1171,2026-04-13 16:00:00,UPI,Razorpay,2352.95,Failed
pay_100696,m_1002,cust_1172,2026-04-13 16:00:00,Card,Axis Wallet,8988.7,Success
pay_102937,m_1004,cust_1173,2026-04-13 16:00:00,UPI,SBI Card Gateway,1492.35,Failed
pay_103730,m_1000,cust_1174,2026-04-13 17:00:00,Card,ICICI UPI,1881.9,Failed
pay_101640,m_1004,cust_1175,2026-04-13 17:00:00,Card,Razorpay,3126.34,Failed
pay_104420,m_1002,cust_1176,2026-04-13 17:00:00,Wallet,ICICI UPI,4064.83,Failed
pay_100224,m_1000,cust_1177,2026-04-13 17:00:00,Card,HDFC Gateway,1134.11,Failed
pay_103640,m_1000,cust_1178,2026-04-13 18:00:00,UPI,Razorpay,801.72,Success
pay_100726,m_1004,cust_1179,2026-04-13 19:00:00,Card,Razorpay,1593.09,Failed
pay_104385,m_1003,cust_1180,2026-04-13 20:00:00,Card,ICICI UPI,921.72,Failed
pay_101207,m_1003,cust_1181,2026-04-13 21:00:00,Card,Razorpay,5539.63,Failed
pay_104903,m_1004,cust_1182,2026-04-13 23:00:00,UPI,Razorpay,17781.06,Failed
pay_101902,m_1002,cust_1183,2026-04-14 00:00:00,Card,HDFC Gateway,6824.58,Success
pay_100394,m_1003,cust_1184,2026-04-14 00:00:00,Card,Razorpay,2696.95,Failed
pay_102063,m_1000,cust_1185,2026-04-14 01:00:00,NetBanking,HDFC Gateway,7597.44,Failed
pay_102968,m_1002,cust_1186,2026-04-14 01:00:00,UPI,Razorpay,1305.37,Success
pay_100235,m_1003,cust_1187,2026-04-14 02:00:00,UPI,Axis Wallet,2515.0,Success
pay_102984,m_1004,cust_1188,2026-04-14 02:00:00,UPI,SBI Card Gateway,632.07,Failed
pay_102018,m_1002,cust_1189,2026-04-14 02:00:00,Card,SBI Card Gateway,1182.85,Failed
pay_101749,m_1003,cust_1190,2026-04-14 03:00:00,NetBanking,HDFC Gateway,1569.89,Failed
pay_103092,m_1002,cust_1191,2026-04-14 04:00:00,Card,Razorpay,4068.91,Failed
pay_104863,m_1003,cust_1192,2026-04-14 07:00:00,UPI,Axis Wallet,3181.91,Failed
pay_104413,m_1003,cust_1193,2026-04-14 08:00:00,NetBanking,HDFC Gateway,529.74,Success
pay_102130,m_1002,cust_1194,2026-04-14 09:00:00,Card,Axis Wallet,2220.38,Failed
pay_100773,m_1001,cust_1195,2026-04-14 10:00:00,Card,Razorpay,2547.13,Failed
pay_101674,m_1001,cust_1196,2026-04-14 10:00:00,UPI,HDFC Gateway,1786.68,Failed
pay_101331,m_1003,cust_1197,2026-04-14 10:00:00,Wallet,HDFC Gateway,865.68,Failed
pay_100014,m_1003,cust_1198,2026-04-14 11:00:00,Wallet,Razorpay,1471.55,Success
pay_102980,m_1000,cust_1199,2026-04-14 12:00:00,UPI,Axis Wallet,677.62,Failed
pay_100176,m_1003,cust_1200,2026-04-14 13:00:00,UPI,Razorpay,506.48,Failed
pay_100211,m_1004,cust_1201,2026-04-14 14:00:00,Card,Razorpay,380.89,Success
pay_104177,m_1003,cust_1202,2026-04-14 14:00:00,NetBanking,Razorpay,955.75,Success
pay_100429,m_1001,cust_1203,2026-04-14 20:00:00,Card,ICICI UPI,274.97,Failed
pay_103906,m_1002,cust_1204,2026-04-14 21:00:00,Card,Razorpay,2650.8,Failed
pay_102940,m_1002,cust_1205,2026-04-14 21:00:00,Card,HDFC Gateway,2086.28,Success
pay_104164,m_1004,cust_1206,2026-04-15 00:00:00,UPI,SBI Card Gateway,3069.63,Failed
pay_102352,m_1000,cust_1207,2026-04-15 00:00:00,Card,HDFC Gateway,1939.28,Failed
pay_102294,m_1000,cust_1208,2026-04-15 00:00:00,Card,Razorpay,1014.79,Success
pay_102054,m_1001,cust_1209,2026-04-15 00:00:00,Wallet,Razorpay,2724.11,Success
pay_104286,m_1004,cust_1210,2026-04-15 01:00:00,Card,SBI Card Gateway,5462.69,Failed
pay_101196,m_1001,cust_1211,2026-04-15 04:00:00,UPI,HDFC Gateway,3297.73,Failed
pay_104213,m_1002,cust_1212,2026-04-15 04:00:00,UPI,Razorpay,544.97,Failed
pay_101275,m_1000,cust_1213,2026-04-15 05:00:00,UPI,Razorpay,2387.36,Failed
pay_103150,m_1002,cust_1214,2026-04-15 07:00:00,Card,SBI Card Gateway,1682.95,Failed
pay_103553,m_1004,cust_1215,2026-04-15 07:00:00,Wallet,SBI Card Gateway,1544.3,Failed
pay_104418,m_1002,cust_1216,2026-04-15 07:00:00,Card,Razorpay,6946.92,Failed
pay_103445,m_1001,cust_1217,2026-04-15 11:00:00,UPI,Razorpay,2761.96,Failed
pay_103869,m_1003,cust_1218,2026-04-15 12:00:00,Wallet,Razorpay,1648.03,Failed
pay_103855,m_1002,cust_1219,2026-04-15 13:00:00,Card,Razorpay,2089.17,Failed
pay_101076,m_1004,cust_1220,2026-04-15 13:00:00,UPI,Razorpay,950.42,Failed
pay_101521,m_1001,cust_1221,2026-04-15 13:00:00,UPI,Razorpay,2579.84,Success
pay_104574,m_1002,cust_1222,2026-04-15 14:00:00,Card,ICICI UPI,1076.85,Failed
pay_104518,m_1003,cust_1223,2026-04-15 15:00:00,UPI,Axis Wallet,1763.32,Success
pay_102244,m_1000,cust_1224,2026-04-15 16:00:00,NetBanking,ICICI UPI,4762.46,Failed
pay_102407,m_1001,cust_1225,2026-04-15 17:00:00,UPI,Razorpay,7569.94,Success
pay_103134,m_1001,cust_1226,2026-04-15 17:00:00,UPI,Axis Wallet,1182.13,Failed
pay_104211,m_1004,cust_1227,2026-04-15 18:00:00,Card,Razorpay,4723.14,Success
pay_101893,m_1002,cust_1228,2026-04-15 18:00:00,NetBanking,Razorpay,6104.67,Success
pay_103489,m_1001,cust_1229,2026-04-15 19:00:00,Wallet,Razorpay,1014.92,Success
pay_100891,m_1001,cust_1230,2026-04-15 20:00:00,UPI,HDFC Gateway,3231.14,Failed
pay_101316,m_1003,cust_1231,2026-04-15 21:00:00,UPI,SBI Card Gateway,953.1,Success
pay_100905,m_1004,cust_1232,2026-04-15 21:00:00,UPI,Razorpay,8717.01,Success
pay_103680,m_1000,cust_1233,2026-04-15 22:00:00,UPI,Axis Wallet,5425.65,Success
pay_101044,m_1001,cust_1234,2026-04-15 23:00:00,Card,ICICI UPI,417.4,Failed
pay_100540,m_1002,cust_1235,2026-04-15 23:00:00,Wallet,Razorpay,1914.68,Success
pay_104554,m_1001,cust_1236,2026-04-16 00:00:00,Card,Razorpay,2643.82,Failed
pay_103930,m_1001,cust_1237,2026-04-16 00:00:00,NetBanking,ICICI UPI,9648.6,Failed
pay_104583,m_1000,cust_1238,2026-04-16 03:00:00,Card,Razorpay,1333.85,Success
pay_103049,m_1003,cust_1239,2026-04-16 03:00:00,UPI,HDFC Gateway,2092.47,Success
pay_102798,m_1004,cust_1240,2026-04-16 04:00:00,Card,Razorpay,2693.86,Success
pay_101599,m_1001,cust_1241,2026-04-16 04:00:00,UPI,SBI Card Gateway,2758.14,Failed
pay_102819,m_1001,cust_1242,2026-04-16 05:00:00,Card,Razorpay,2138.36,Failed
pay_104694,m_1002,cust_1243,2026-04-16 06:00:00,NetBanking,ICICI UPI,769.73,Success
pay_103064,m_1002,cust_1244,2026-04-16 08:00:00,UPI,SBI Card Gateway,778.96,Failed
pay_104156,m_1002,cust_1245,2026-04-16 09:00:00,Card,SBI Card Gateway,975.48,Failed
pay_101538,m_1004,cust_1246,2026-04-16 11:00:00,NetBanking,Razorpay,402.73,Success
pay_101040,m_1003,cust_1247,2026-04-16 12:00:00,Wallet,Axis Wallet,1822.97,Failed
pay_102706,m_1003,cust_1248,2026-04-16 12:00:00,UPI,HDFC Gateway,3773.02,Failed
pay_102773,m_1000,cust_1249,2026-04-16 13:00:00,UPI,Razorpay,766.45,Failed
pay_101063,m_1001,cust_1000,2026-04-16 15:00:00,UPI,Razorpay,1813.33,Failed
pay_104453,m_1001,cust_1001,2026-04-16 16:00:00,Card,Razorpay,802.05,Success
pay_100109,m_1003,cust_1002,2026-04-16 16:00:00,UPI,ICICI UPI,8177.56,Success
pay_103067,m_1004,cust_1003,2026-04-16 17:00:00,NetBanking,HDFC Gateway,4372.85,Failed
pay_103004,m_1000,cust_1004,2026-04-16 17:00:00,Card,ICICI UPI,1049.17,Failed
pay_102154,m_1003,cust_1005,2026-04-16 18:00:00,Card,Axis Wallet,1295.74,Success
pay_102841,m_1002,cust_1006,2026-04-16 18:00:00,Card,Razorpay,2589.38,Success
pay_104566,m_1003,cust_1007,2026-04-16 19:00:00,Card,Axis Wallet,10186.82,Failed
pay_103556,m_1002,cust_1008,2026-04-16 19:00:00,Card,HDFC Gateway,1307.84,Success
pay_104532,m_1004,cust_1009,2026-04-16 20:00:00,Card,HDFC Gateway,2913.01,Failed
pay_100222,m_1000,cust_1010,2026-04-16 21:00:00,Card,SBI Card Gateway,18345.88,Success
pay_104567,m_1001,cust_1011,2026-04-16 22:00:00,UPI,Razorpay,740.78,Success
pay_101193,m_1000,cust_1012,2026-04-17 01:00:00,Card,ICICI UPI,1152.44,Failed
pay_103932,m_1004,cust_1013,2026-04-17 02:00:00,Card,HDFC Gateway,486.52,Success
pay_101594,m_1000,cust_1014,2026-04-17 05:00:00,Card,HDFC Gateway,6892.46,Success
pay_100981,m_1002,cust_1015,2026-04-17 06:00:00,UPI,Razorpay,1720.9,Success
pay_102119,m_1004,cust_1016,2026-04-17 08:00:00,UPI,ICICI UPI,1060.32,Success
pay_103104,m_1000,cust_1017,2026-04-17 10:00:00,UPI,Razorpay,1565.95,Success
pay_101347,m_1002,cust_1018,2026-04-17 11:00:00,UPI,ICICI UPI,8984.21,Failed
pay_102140,m_1001,cust_1019,2026-04-17 11:00:00,UPI,ICICI UPI,4839.07,Failed
pay_100042,m_1002,cust_1020,2026-04-17 12:00:00,Card,Razorpay,9909.84,Failed
pay_100085,m_1003,cust_1021,2026-04-17 13:00:00,NetBanking,ICICI UPI,11387.93,Failed
pay_102210,m_1003,cust_1022,2026-04-17 15:00:00,NetBanking,ICICI UPI,3709.16,Failed
pay_100931,m_1004,cust_1023,2026-04-17 15:00:00,NetBanking,Razorpay,5335.87,Success
pay_101302,m_1001,cust_1024,2026-04-17 15:00:00,Wallet,Razorpay,1411.46,Success
pay_102180,m_1000,cust_1025,2026-04-17 15:00:00,UPI,SBI Card Gateway,539.55,Failed
pay_100203,m_1004,cust_1026,2026-04-17 16:00:00,Card,ICICI UPI,2097.45,Success
pay_101732,m_1004,cust_1027,2026-04-17 17:00:00,Wallet,SBI Card Gateway,7373.78,Success
pay_103220,m_1003,cust_1028,2026-04-17 17:00:00,Card,SBI Card Gateway,549.76,Failed
pay_102500,m_1002,cust_1029,2026-04-17 17:00:00,Card,Razorpay,4561.61,Failed
pay_102374,m_1003,cust_1030,2026-04-17 18:00:00,UPI,Razorpay,5570.5,Failed
pay_101471,m_1000,cust_1031,2026-04-17 22:00:00,UPI,ICICI UPI,1157.01,Success
pay_104521,m_1004,cust_1032,2026-04-17 22:00:00,UPI,Axis Wallet,4392.02,Failed
pay_100865,m_1000,cust_1033,2026-04-17 23:00:00,UPI,Razorpay,2005.52,Success
pay_104682,m_1004,cust_1034,2026-04-18 01:00:00,Wallet,HDFC Gateway,9719.87,Failed
pay_100007,m_1002,cust_1035,2026-04-18 02:00:00,Wallet,Axis Wallet,2220.45,Failed
pay_104869,m_1004,cust_1036,2026-04-18 02:00:00,UPI,HDFC Gateway,2687.91,Failed
pay_100874,m_1003,cust_1037,2026-04-18 02:00:00,Wallet,Axis Wallet,892.98,Failed
pay_100174,m_1003,cust_1038,2026-04-18 04:00:00,UPI,Razorpay,3076.27,Failed
pay_102074,m_1001,cust_1039,2026-04-18 06:00:00,Card,Razorpay,2656.55,Success
pay_100183,m_1004,cust_1040,2026-04-18 06:00:00,UPI,HDFC Gateway,6800.77,Failed
pay_104492,m_1001,cust_1041,2026-04-18 06:00:00,NetBanking,Razorpay,917.35,Success
pay_104744,m_1001,cust_1042,2026-04-18 07:00:00,Wallet,Razorpay,1853.32,Success
pay_103876,m_1001,cust_1043,2026-04-18 13:00:00,UPI,Razorpay,1828.31,Failed
pay_100665,m_1000,cust_1044,2026-04-18 13:00:00,Card,ICICI UPI,937.9,Failed
pay_100421,m_1002,cust_1045,2026-04-18 15:00:00,UPI,Razorpay,11579.41,Failed
pay_104590,m_1001,cust_1046,2026-04-18 16:00:00,Wallet,Razorpay,2114.92,Failed
pay_104759,m_1001,cust_1047,2026-04-18 17:00:00,Card,HDFC Gateway,3164.43,Failed
pay_103607,m_1002,cust_1048,2026-04-18 18:00:00,Wallet,SBI Card Gateway,1099.93,Failed
pay_101613,m_1003,cust_1049,2026-04-18 20:00:00,NetBanking,SBI Card Gateway,1405.28,Failed
pay_103975,m_1002,cust_1050,2026-04-18 21:00:00,NetBanking,Razorpay,9495.72,Failed
pay_104500,m_1001,cust_1051,2026-04-18 22:00:00,UPI,Axis Wallet,920.63,Success
pay_102516,m_1000,cust_1052,2026-04-19 01:00:00,Card,HDFC Gateway,10375.72,Failed
pay_104855,m_1000,cust_1053,2026-04-19 02:00:00,Card,Razorpay,5090.78,Failed
pay_104804,m_1002,cust_1054,2026-04-19 02:00:00,Card,Razorpay,8419.86,Success
pay_104570,m_1000,cust_1055,2026-04-19 02:00:00,Wallet,Axis Wallet,2204.1,Failed
pay_104886,m_1001,cust_1056,2026-04-19 05:00:00,Card,Razorpay,2250.98,Success
pay_100940,m_1001,cust_1057,2026-04-19 06:00:00,Card,Razorpay,4910.37,Failed
pay_101182,m_1003,cust_1058,2026-04-19 06:00:00,Card,Razorpay,1113.51,Success
pay_103267,m_1002,cust_1059,2026-04-19 08:00:00,Card,Razorpay,2103.73,Failed
pay_102717,m_1001,cust_1060,2026-04-19 09:00:00,Card,HDFC Gateway,2627.69,Failed
pay_104028,m_1002,cust_1061,2026-04-19 10:00:00,Card,Razorpay,5137.33,Success
pay_104671,m_1000,cust_1062,2026-04-19 11:00:00,UPI,Razorpay,2355.56,Failed
pay_100586,m_1004,cust_1063,2026-04-19 12:00:00,Card,Razorpay,909.45,Success
pay_104012,m_1002,cust_1064,2026-04-19 12:00:00,NetBanking,HDFC Gateway,3079.83,Success
pay_101148,m_1003,cust_1065,2026-04-19 13:00:00,UPI,Razorpay,1705.63,Failed
pay_103587,m_1000,cust_1066,2026-04-19 14:00:00,NetBanking,Razorpay,3775.72,Failed
pay_103572,m_1003,cust_1067,2026-04-19 14:00:00,Wallet,Razorpay,2745.94,Success
pay_104019,m_1000,cust_1068,2026-04-19 20:00:00,NetBanking,Razorpay,7999.33,Failed
pay_101061,m_1002,cust_1069,2026-04-19 20:00:00,Card,Razorpay,4358.42,Failed
pay_101546,m_1003,cust_1070,2026-04-19 21:00:00,Card,Razorpay,11671.76,Failed
pay_103796,m_1000,cust_1071,2026-04-19 22:00:00,UPI,Razorpay,2272.45,Success
pay_100074,m_1001,cust_1072,2026-04-20 01:00:00,UPI,HDFC Gateway,778.84,Success
pay_100614,m_1003,cust_1073,2026-04-20 02:00:00,Card,HDFC Gateway,5158.59,Failed
pay_102255,m_1004,cust_1074,2026-04-20 02:00:00,Wallet,Razorpay,2463.75,Failed
pay_103575,m_1002,cust_1075,2026-04-20 03:00:00,NetBanking,HDFC Gateway,2165.56,Success
pay_100787,m_1000,cust_1076,2026-04-20 03:00:00,UPI,Razorpay,3287.92,Success
pay_100635,m_1003,cust_1077,2026-04-20 04:00:00,UPI,Axis Wallet,2356.07,Failed
pay_102135,m_1002,cust_1078,2026-04-20 05:00:00,Card,Axis Wallet,778.73,Failed
pay_104731,m_1002,cust_1079,2026-04-20 06:00:00,UPI,Razorpay,2500.56,Success
pay_104036,m_1001,cust_1080,2026-04-20 06:00:00,Wallet,Razorpay,836.07,Failed
pay_104214,m_1000,cust_1081,2026-04-20 07:00:00,UPI,HDFC Gateway,2258.12,Success
pay_101779,m_1002,cust_1082,2026-04-20 09:00:00,Wallet,Razorpay,2971.41,Failed
pay_100812,m_1001,cust_1083,2026-04-20 09:00:00,UPI,Razorpay,863.42,Failed
pay_100190,m_1004,cust_1084,2026-04-20 13:00:00,Wallet,Razorpay,1708.44,Success
pay_102266,m_1004,cust_1085,2026-04-20 14:00:00,Card,Razorpay,6566.08,Failed
pay_101509,m_1003,cust_1086,2026-04-20 15:00:00,UPI,Razorpay,3870.72,Success
pay_100059,m_1000,cust_1087,2026-04-20 16:00:00,Wallet,Razorpay,1087.82,Success
pay_104442,m_1004,cust_1088,2026-04-20 17:00:00,UPI,Razorpay,558.8,Success
pay_100097,m_1000,cust_1089,2026-04-20 18:00:00,Wallet,HDFC Gateway,4111.15,Failed
pay_103611,m_1002,cust_1090,2026-04-20 18:00:00,Card,SBI Card Gateway,9631.66,Failed
pay_101695,m_1000,cust_1091,2026-04-20 18:00:00,NetBanking,Razorpay,3012.9,Success
pay_103718,m_1003,cust_1092,2026-04-20 19:00:00,Card,Razorpay,2737.71,Failed
pay_101702,m_1002,cust_1093,2026-04-20 20:00:00,UPI,Razorpay,3259.88,Success
