attempt_id,payment_id,strategy,attempt_number,delay_minutes,attempt_status,predicted_recovery_probability,recovered_amount_inr,risk_amount_inr,resolved_at
att_11727,pay_101811,Retry after 10 minutes,1,10,Failed,0.94,0.0,3504.37,
att_11728,pay_102323,Retry after 10 minutes,2,10,Recovered,0.827,10080.81,0.0,2026-04-26 11:56:00
att_11729,pay_102904,Alternate payment method,2,15,Recovered,0.292,2134.64,0.0,2026-04-27 03:22:00
att_11730,pay_100770,Retry after 10 minutes,3,10,Failed,0.887,0.0,2216.53,
att_11731,pay_100501,Retry after 10 minutes,3,10,Failed,0.834,0.0,1871.47,
att_11732,pay_102753,Alternate payment method,0,15,Pending,0.249,0.0,3487.7,
att_11733,pay_102480,Smart gateway retry,1,15,Recovered,0.783,2244.33,0.0,2026-04-26 19:07:00
att_11734,pay_104041,UPI payment link,3,15,Failed,0.315,0.0,6812.69,
att_11735,pay_101088,Email reminder,1,15,Recovered,0.47,792.19,0.0,2026-04-27 03:49:00
att_11736,pay_101204,Email reminder,1,15,Failed,0.452,0.0,1352.63,
att_11737,pay_104007,Smart gateway retry,0,15,Recovered,0.708,2406.65,0.0,2026-04-26 22:50:00
att_11738,pay_101886,Smart gateway retry,1,15,Failed,0.891,0.0,5720.35,
att_11739,pay_103588,UPI payment link,2,15,Recovered,0.418,1692.85,0.0,2026-04-27 01:07:00
att_11740,pay_100823,Alternate payment method,0,15,Pending,0.325,0.0,1376.19,
att_11741,pay_100243,OTP reminder,3,15,Recovered,0.661,3994.36,0.0,2026-04-27 08:24:00
att_11742,pay_101254,Alternate payment method,3,15,Failed,0.295,0.0,521.99,
att_11743,pay_101220,Retry after 10 minutes,0,10,Pending,0.889,0.0,1736.21,
att_11744,pay_100933,Email reminder,2,15,Recovered,0.413,3606.35,0.0,2026-04-27 06:26:00
att_11745,pay_101129,Retry after 10 minutes,3,10,Recovered,0.843,1749.46,0.0,2026-04-27 12:16:00
att_11746,pay_104990,Email reminder,1,15,Failed,0.446,0.0,2635.96,
att_11747,pay_102360,Alternate payment method,0,15,Pending,0.447,0.0,6936.84,
att_11748,pay_104559,UPI payment link,3,15,Failed,0.455,0.0,2377.09,
att_11749,pay_102985,Smart gateway retry,0,15,Pending,0.86,0.0,5479.92,
att_11750,pay_100983,Alternate payment method,0,15,Pending,0.395,0.0,432.13,
att_11751,pay_102014,Retry after 10 minutes,2,10,Failed,0.941,0.0,2420.14,
att_11752,pay_102071,Retry after 10 minutes,3,10,Recovered,0.774,4103.28,0.0,2026-04-27 10:09:00
att_11753,pay_103674,Alternate payment method,3,15,Failed,0.213,0.0,2284.41,
att_11754,pay_102447,Smart gateway retry,0,15,Recovered,0.753,12156.98,0.0,2026-04-27 20:42:00
att_11755,pay_103576,Alternate payment method,2,15,Failed,0.362,0.0,9664.76,
att_11756,pay_101716,UPI payment link,1,15,Failed,0.447,0.0,979.06,
att_11757,pay_102183,Retry after 10 minutes,2,10,Recovered,0.91,5283.78,0.0,2026-04-27 16:05:00
att_11758,pay_101714,Smart gateway retry,0,15,Recovered,0.841,23392.39,0.0,2026-04-28 04:44:00
att_11759,pay_103861,UPI payment link,3,15,Failed,0.284,0.0,6302.5,
att_11760,pay_103976,Smart gateway retry,0,15,Pending,0.836,0.0,4612.81,
att_11761,pay_100025,UPI payment link,1,15,Failed,0.245,0.0,4121.32,
att_11762,pay_103117,Retry after 10 minutes,0,10,Pending,0.835,0.0,13273.29,
att_11763,pay_104994,Retry after 10 minutes,0,10,Pending,0.765,0.0,4157.34,
att_11764,pay_103146,UPI payment link,3,15,Failed,0.547,0.0,8087.71,
att_11765,pay_100599,Alternate payment method,1,15,Failed,0.257,0.0,1117.93,
att_11766,pay_100568,OTP reminder,3,15,Recovered,0.529,2681.4,0.0,2026-04-28 00:52:00
att_11767,pay_103265,Retry after 10 minutes,1,10,Failed,0.98,0.0,4261.55,
att_11768,pay_103646,UPI payment link,0,15,Pending,0.281,0.0,1503.11,
att_11769,pay_103695,Alternate payment method,1,15,Failed,0.339,0.0,2966.15,
att_11770,pay_104905,Smart gateway retry,2,15,Recovered,0.819,1688.42,0.0,2026-04-28 06:54:00
att_11771,pay_101067,Retry after 10 minutes,0,10,Recovered,0.76,7558.19,0.0,2026-04-28 13:21:00
att_11772,pay_103501,Alternate payment method,0,15,Pending,0.309,0.0,3393.75,
att_11773,pay_102436,UPI payment link,1,15,Failed,0.352,0.0,29661.21,
att_11774,pay_100615,UPI payment link,1,15,Failed,0.54,0.0,470.96,
att_11775,pay_103323,Alternate payment method,0,15,Recovered,0.424,365.06,0.0,2026-04-29 00:37:00
att_11776,pay_101993,Retry after 10 minutes,2,10,Failed,0.884,0.0,4188.15,
att_11777,pay_103729,Retry after 10 minutes,3,10,Recovered,0.934,1171.35,0.0,2026-04-28 18:38:00
att_11778,pay_103720,Alternate payment method,1,15,Failed,0.357,0.0,883.63,
att_11779,pay_103549,UPI payment link,2,15,Failed,0.454,0.0,2229.54,
att_11780,pay_103407,UPI payment link,2,15,Failed,0.333,0.0,3413.36,
att_11781,pay_101336,Alternate payment method,3,15,Failed,0.41,0.0,703.35,
att_11782,pay_102688,Retry after 10 minutes,0,10,Recovered,0.856,9909.95,0.0,2026-04-29 10:43:00
att_11783,pay_103924,UPI payment link,3,15,Failed,0.376,0.0,4138.22,
att_11784,pay_102991,UPI payment link,1,15,Failed,0.407,0.0,4119.17,
att_11785,pay_102969,Alternate payment method,2,15,Failed,0.463,0.0,2514.16,
att_11786,pay_101127,Alternate payment method,1,15,Failed,0.231,0.0,6772.41,
att_11787,pay_101984,Retry after 10 minutes,3,10,Recovered,0.787,5015.19,0.0,2026-04-29 15:39:00
att_11788,pay_100781,Alternate payment method,2,15,Failed,0.301,0.0,1188.91,
att_11789,pay_101234,Alternate payment method,2,15,Recovered,0.349,2351.28,0.0,2026-04-29 11:24:00
att_11790,pay_103756,Alternate payment method,2,15,Failed,0.491,0.0,1822.8,
att_11791,pay_103763,UPI payment link,3,15,Failed,0.412,0.0,1402.65,
att_11792,pay_100098,Retry after 10 minutes,2,10,Failed,0.98,0.0,2757.52,
att_11793,pay_100919,UPI payment link,0,15,Pending,0.316,0.0,3820.89,
att_11794,pay_103300,UPI payment link,2,15,Recovered,0.314,6838.11,0.0,2026-04-29 18:09:00
att_11795,pay_100672,Email reminder,0,15,Pending,0.467,0.0,1141.6,
att_11796,pay_101584,Retry after 10 minutes,1,10,Failed,0.856,0.0,1285.54,
att_11797,pay_101466,Smart gateway retry,3,15,Failed,0.777,0.0,5367.06,
att_11798,pay_103491,UPI payment link,0,15,Pending,0.306,0.0,4750.78,
att_11799,pay_101416,OTP reminder,2,15,Recovered,0.648,3592.85,0.0,2026-04-29 11:21:00
att_11800,pay_100340,UPI payment link,3,15,Failed,0.377,0.0,1651.23,
att_11801,pay_100957,Alternate payment method,1,15,Failed,0.308,0.0,1024.68,
att_11802,pay_100129,Retry after 10 minutes,3,10,Recovered,0.723,6068.93,0.0,2026-04-29 16:23:00
att_11803,pay_100742,Retry after 10 minutes,3,10,Recovered,0.867,1306.04,0.0,2026-04-29 11:20:00
att_11804,pay_101369,Email reminder,0,15,Recovered,0.575,1433.51,0.0,2026-04-29 17:19:00
att_11805,pay_100474,Smart gateway retry,1,15,Recovered,0.789,2984.32,0.0,2026-04-29 19:18:00
att_11806,pay_102757,Smart gateway retry,1,15,Recovered,0.98,1105.59,0.0,2026-04-29 11:32:00
att_11807,pay_100457,Smart gateway retry,3,15,Failed,0.821,0.0,3108.44,
att_11808,pay_101195,Alternate payment method,2,15,Failed,0.34,0.0,1680.29,
att_11809,pay_102184,Email reminder,1,15,Recovered,0.483,2173.91,0.0,2026-04-29 22:28:00
att_11810,pay_102567,UPI payment link,3,15,Failed,0.448,0.0,3109.21,
att_11811,pay_104618,Retry after 10 minutes,3,10,Recovered,0.787,993.43,0.0,2026-04-30 03:57:00
att_11812,pay_100657,UPI payment link,1,15,Failed,0.494,0.0,4002.99,
att_11813,pay_102230,Smart gateway retry,1,15,Failed,0.656,0.0,3317.03,
att_11814,pay_104062,UPI payment link,3,15,Failed,0.434,0.0,1931.17,
att_11815,pay_102009,Smart gateway retry,0,15,Recovered,0.788,848.12,0.0,2026-04-30 01:16:00
att_11816,pay_102157,UPI payment link,3,15,Failed,0.266,0.0,7293.91,
att_11817,pay_104085,OTP reminder,2,15,Failed,0.547,0.0,3691.97,
att_11818,pay_101110,Retry after 10 minutes,2,10,Failed,0.689,0.0,3791.09,
att_11819,pay_103316,UPI payment link,3,15,Failed,0.472,0.0,5545.22,
att_11820,pay_104857,UPI payment link,1,15,Failed,0.148,0.0,2756.21,
att_11821,pay_103864,Email reminder,1,15,Recovered,0.471,3175.03,0.0,2026-04-30 03:59:00
att_11822,pay_100039,UPI payment link,3,15,Failed,0.56,0.0,1868.06,
att_11823,pay_102995,UPI payment link,1,15,Failed,0.527,0.0,3665.18,
att_11824,pay_101171,Smart gateway retry,3,15,Recovered,0.919,1819.28,0.0,2026-04-30 13:33:00
att_11825,pay_103545,OTP reminder,1,15,Failed,0.535,0.0,7420.48,
att_11826,pay_100191,OTP reminder,3,15,Failed,0.563,0.0,7627.68,
att_11827,pay_100879,Retry after 10 minutes,0,10,Recovered,0.928,5381.75,0.0,2026-05-01 02:16:00
att_11828,pay_100084,Email reminder,3,15,Recovered,0.475,3387.96,0.0,2026-05-01 04:10:00
att_11829,pay_103184,OTP reminder,1,15,Recovered,0.638,4754.98,0.0,2026-04-30 09:32:00
att_11830,pay_103008,OTP reminder,0,15,Pending,0.566,0.0,5748.93,
att_11831,pay_101170,Alternate payment method,2,15,Recovered,0.387,8997.92,0.0,2026-04-30 18:50:00
att_11832,pay_104541,Alternate payment method,1,15,Failed,0.211,0.0,2971.48,
att_11833,pay_103170,UPI payment link,1,15,Failed,0.357,0.0,3207.47,
att_11834,pay_100244,OTP reminder,3,15,Recovered,0.694,803.42,0.0,2026-04-30 19:47:00
att_11835,pay_101752,Smart gateway retry,1,15,Failed,0.659,0.0,3709.84,
att_11836,pay_103116,Smart gateway retry,2,15,Recovered,0.799,2625.52,0.0,2026-04-30 12:59:00
att_11837,pay_100598,Smart gateway retry,1,15,Failed,0.725,0.0,3846.44,
att_11838,pay_100239,Alternate payment method,2,15,Failed,0.117,0.0,6083.68,
att_11839,pay_104495,OTP reminder,2,15,Failed,0.681,0.0,2824.14,
att_11840,pay_101754,OTP reminder,1,15,Recovered,0.745,3580.3,0.0,2026-05-01 06:04:00
att_11841,pay_103818,Alternate payment method,3,15,Failed,0.195,0.0,1193.82,
att_11842,pay_102720,UPI payment link,1,15,Failed,0.363,0.0,5763.95,
att_11843,pay_103025,UPI payment link,3,15,Failed,0.356,0.0,12326.59,
att_11844,pay_103691,OTP reminder,2,15,Failed,0.55,0.0,13144.79,
att_11845,pay_102828,Alternate payment method,2,15,Failed,0.369,0.0,2006.2,
att_11846,pay_102178,Retry after 10 minutes,2,10,Failed,0.74,0.0,558.02,
att_11847,pay_100995,OTP reminder,1,15,Recovered,0.564,3044.45,0.0,2026-05-01 13:12:00
att_11848,pay_102897,Retry after 10 minutes,1,10,Recovered,0.97,544.5,0.0,2026-05-01 11:55:00
att_11849,pay_102127,UPI payment link,3,15,Failed,0.394,0.0,1746.34,
att_11850,pay_102358,OTP reminder,0,15,Pending,0.419,0.0,1318.77,
att_11851,pay_102906,Alternate payment method,3,15,Recovered,0.354,602.03,0.0,2026-05-01 12:57:00
att_11852,pay_104909,Retry after 10 minutes,2,10,Failed,0.832,0.0,1367.56,
att_11853,pay_103603,UPI payment link,0,15,Recovered,0.389,3505.25,0.0,2026-05-01 12:32:00
att_11854,pay_103120,Email reminder,3,15,Failed,0.451,0.0,2881.42,
att_11855,pay_100824,Alternate payment method,3,15,Failed,0.36,0.0,1207.72,
att_11856,pay_101210,OTP reminder,1,15,Failed,0.533,0.0,6508.63,
att_11857,pay_101981,UPI payment link,1,15,Failed,0.315,0.0,6930.8,
att_11858,pay_100674,Alternate payment method,1,15,Failed,0.238,0.0,2270.3,
att_11859,pay_101637,OTP reminder,2,15,Recovered,0.634,3772.37,0.0,2026-05-01 20:01:00
att_11860,pay_100342,Smart gateway retry,2,15,Failed,0.944,0.0,881.62,
att_11861,pay_103599,Alternate payment method,3,15,Failed,0.314,0.0,2659.93,
att_11862,pay_101289,Alternate payment method,2,15,Failed,0.342,0.0,661.51,
att_11863,pay_104902,Retry after 10 minutes,0,10,Pending,0.847,0.0,1142.93,
att_11864,pay_103874,Alternate payment method,1,15,Failed,0.246,0.0,3683.14,
att_11865,pay_103366,Email reminder,2,15,Recovered,0.564,388.52,0.0,2026-05-01 20:37:00
att_11866,pay_102916,Email reminder,2,15,Failed,0.35,0.0,2197.23,
att_11867,pay_101199,OTP reminder,3,15,Failed,0.614,0.0,4831.54,
att_11868,pay_101539,Retry after 10 minutes,2,10,Failed,0.667,0.0,6645.61,
att_11869,pay_101396,Retry after 10 minutes,3,10,Failed,0.85,0.0,2062.58,
att_11870,pay_103639,Smart gateway retry,0,15,Pending,0.818,0.0,893.82,
att_11871,pay_101660,Alternate payment method,0,15,Pending,0.295,0.0,1377.84,
att_11872,pay_102507,Smart gateway retry,2,15,Failed,0.812,0.0,996.39,
att_11873,pay_102225,UPI payment link,1,15,Failed,0.406,0.0,3020.65,
att_11874,pay_102824,UPI payment link,0,15,Pending,0.299,0.0,8464.63,
att_11875,pay_102416,Smart gateway retry,2,15,Failed,0.853,0.0,9492.63,
att_11876,pay_101553,Retry after 10 minutes,1,10,Failed,0.698,0.0,9582.86,
att_11877,pay_103343,OTP reminder,3,15,Recovered,0.578,1917.61,0.0,2026-05-03 03:11:00
att_11878,pay_103969,UPI payment link,1,15,Failed,0.132,0.0,1882.42,
att_11879,pay_102725,Alternate payment method,3,15,Failed,0.257,0.0,2048.38,
att_11880,pay_104620,UPI payment link,3,15,Failed,0.401,0.0,1081.03,
att_11881,pay_102903,Smart gateway retry,3,15,Failed,0.771,0.0,4634.26,
att_11882,pay_101884,UPI payment link,0,15,Pending,0.28,0.0,2203.03,
att_11883,pay_103608,OTP reminder,3,15,Recovered,0.621,897.06,0.0,2026-05-03 08:21:00
att_11884,pay_102392,Alternate payment method,1,15,Failed,0.382,0.0,6436.69,
att_11885,pay_104594,Smart gateway retry,1,15,Recovered,0.586,3241.6,0.0,2026-05-03 04:21:00
att_11886,pay_101845,Smart gateway retry,3,15,Failed,0.98,0.0,5264.9,
att_11887,pay_102628,Alternate payment method,2,15,Recovered,0.31,730.24,0.0,2026-05-02 18:44:00
att_11888,pay_102926,Retry after 10 minutes,1,10,Recovered,0.811,4834.29,0.0,2026-05-03 03:14:00
att_11889,pay_100986,OTP reminder,3,15,Recovered,0.566,450.05,0.0,2026-05-02 15:56:00
att_11890,pay_100899,Retry after 10 minutes,1,10,Failed,0.804,0.0,3193.28,
att_11891,pay_100600,OTP reminder,3,15,Failed,0.666,0.0,1396.01,
att_11892,pay_100701,Email reminder,3,15,Failed,0.67,0.0,6294.43,
att_11893,pay_103416,Retry after 10 minutes,1,10,Recovered,0.848,4013.9,0.0,2026-05-02 23:01:00
att_11894,pay_104638,Smart gateway retry,1,15,Recovered,0.694,1904.28,0.0,2026-05-03 00:41:00
att_11895,pay_103921,Smart gateway retry,2,15,Recovered,0.779,1085.86,0.0,2026-05-03 22:49:00
att_11896,pay_103176,Retry after 10 minutes,2,10,Failed,0.699,0.0,5775.89,
att_11897,pay_100952,Email reminder,0,15,Pending,0.537,0.0,8487.81,
att_11898,pay_100322,Smart gateway retry,0,15,Pending,0.695,0.0,2256.7,
att_11899,pay_100671,Retry after 10 minutes,3,10,Recovered,0.898,7433.72,0.0,2026-05-03 22:40:00
att_11900,pay_104037,Smart gateway retry,2,15,Recovered,0.82,3553.27,0.0,2026-05-03 14:38:00
att_11901,pay_103330,Retry after 10 minutes,1,10,Recovered,0.92,9517.44,0.0,2026-05-03 16:59:00
att_11902,pay_102026,UPI payment link,0,15,Pending,0.372,0.0,1556.69,
att_11903,pay_101828,OTP reminder,3,15,Failed,0.573,0.0,8260.78,
att_11904,pay_103919,Alternate payment method,1,15,Failed,0.352,0.0,684.36,
att_11905,pay_101134,Smart gateway retry,1,15,Recovered,0.794,910.83,0.0,2026-05-03 15:13:00
att_11906,pay_103123,OTP reminder,1,15,Failed,0.562,0.0,3792.75,
att_11907,pay_104227,Alternate payment method,1,15,Failed,0.4,0.0,1322.33,
att_11908,pay_100766,Smart gateway retry,2,15,Failed,0.857,0.0,2875.69,
att_11909,pay_104454,OTP reminder,3,15,Recovered,0.831,7841.63,0.0,2026-05-03 23:56:00
att_11910,pay_100268,Retry after 10 minutes,0,10,Recovered,0.655,2988.11,0.0,2026-05-03 16:14:00
att_11911,pay_104543,Alternate payment method,0,15,Pending,0.338,0.0,1021.41,
att_11912,pay_102863,Retry after 10 minutes,3,10,Recovered,0.843,5953.27,0.0,2026-05-04 05:46:00
att_11913,pay_104800,UPI payment link,3,15,Recovered,0.322,328.2,0.0,2026-05-03 22:59:00
att_11914,pay_100895,Alternate payment method,2,15,Failed,0.355,0.0,1792.0,
att_11915,pay_102970,Retry after 10 minutes,0,10,Pending,0.701,0.0,2118.63,
att_11916,pay_100955,Email reminder,3,15,Recovered,0.373,2156.74,0.0,2026-05-03 21:04:00
att_11917,pay_101661,Email reminder,2,15,Recovered,0.484,6767.61,0.0,2026-05-04 12:55:00
att_11918,pay_101304,Alternate payment method,3,15,Failed,0.392,0.0,1304.59,
att_11919,pay_102493,Alternate payment method,2,15,Failed,0.306,0.0,25970.46,
att_11920,pay_104585,Email reminder,2,15,Failed,0.425,0.0,1638.17,
att_11921,pay_103863,OTP reminder,3,15,Failed,0.767,0.0,4392.07,
att_11922,pay_102143,UPI payment link,1,15,Failed,0.351,0.0,3019.95,
att_11923,pay_103601,OTP reminder,2,15,Failed,0.713,0.0,5042.39,
att_11924,pay_102123,Retry after 10 minutes,1,10,Recovered,0.75,5767.75,0.0,2026-05-04 09:23:00
att_11925,pay_103424,Email reminder,2,15,Recovered,0.413,8751.14,0.0,2026-05-03 19:13:00
att_11926,pay_103612,Smart gateway retry,1,15,Recovered,0.721,1401.16,0.0,2026-05-04 03:54:00
att_11927,pay_101757,Alternate payment method,2,15,Failed,0.283,0.0,2694.34,
att_11928,pay_104979,Smart gateway retry,1,15,Failed,0.826,0.0,1160.34,
att_11929,pay_103894,Alternate payment method,2,15,Failed,0.242,0.0,2818.04,
att_11930,pay_104350,Smart gateway retry,2,15,Failed,0.845,0.0,1148.97,
att_11931,pay_101951,UPI payment link,3,15,Failed,0.373,0.0,8405.94,
att_11932,pay_103224,Retry after 10 minutes,3,10,Recovered,0.855,7804.71,0.0,2026-05-04 13:31:00
att_11933,pay_101180,Alternate payment method,2,15,Failed,0.426,0.0,2186.3,
att_11934,pay_102691,OTP reminder,3,15,Recovered,0.751,1495.42,0.0,2026-05-05 06:22:00
att_11935,pay_100192,OTP reminder,2,15,Failed,0.697,0.0,4518.66,
att_11936,pay_103809,Email reminder,3,15,Failed,0.311,0.0,7993.88,
att_11937,pay_104588,Retry after 10 minutes,2,10,Failed,0.665,0.0,2830.59,
att_11938,pay_104209,UPI payment link,2,15,Failed,0.485,0.0,5256.49,
att_11939,pay_103435,Retry after 10 minutes,3,10,Failed,0.81,0.0,2072.76,
att_11940,pay_103169,OTP reminder,3,15,Recovered,0.617,133.49,0.0,2026-05-05 02:59:00
att_11941,pay_102182,OTP reminder,2,15,Failed,0.678,0.0,2175.3,
att_11942,pay_104913,Alternate payment method,3,15,Failed,0.224,0.0,1228.25,
att_11943,pay_100849,UPI payment link,3,15,Failed,0.339,0.0,1462.8,
att_11944,pay_100489,Alternate payment method,0,15,Pending,0.322,0.0,3669.31,
att_11945,pay_103448,OTP reminder,0,15,Pending,0.573,0.0,1251.27,
att_11946,pay_104232,Alternate payment method,1,15,Failed,0.371,0.0,1603.16,
att_11947,pay_102212,Retry after 10 minutes,1,10,Failed,0.65,0.0,961.71,
att_11948,pay_100624,Alternate payment method,2,15,Failed,0.342,0.0,800.9,
att_11949,pay_104258,Retry after 10 minutes,2,10,Failed,0.915,0.0,2030.33,
att_11950,pay_101524,Smart gateway retry,1,15,Failed,0.661,0.0,3399.76,
att_11951,pay_101872,UPI payment link,3,15,Recovered,0.373,2929.33,0.0,2026-05-05 19:21:00
att_11952,pay_101567,OTP reminder,2,15,Failed,0.694,0.0,2677.24,
att_11953,pay_103875,Smart gateway retry,0,15,Pending,0.767,0.0,2029.0,
att_11954,pay_100493,Email reminder,2,15,Recovered,0.484,4498.48,0.0,2026-05-06 00:31:00
att_11955,pay_100136,Retry after 10 minutes,2,10,Recovered,0.755,2812.38,0.0,2026-05-05 14:16:00
att_11956,pay_103346,Retry after 10 minutes,0,10,Pending,0.897,0.0,2863.81,
att_11957,pay_104309,Alternate payment method,3,15,Failed,0.184,0.0,900.76,
att_11958,pay_104755,Retry after 10 minutes,1,10,Recovered,0.894,672.0,0.0,2026-05-05 05:10:00
att_11959,pay_103647,Email reminder,0,15,Recovered,0.352,1610.3,0.0,2026-05-06 04:00:00
att_11960,pay_101763,Retry after 10 minutes,0,10,Recovered,0.936,852.32,0.0,2026-05-05 12:57:00
att_11961,pay_102413,Smart gateway retry,1,15,Failed,0.754,0.0,3697.21,
att_11962,pay_100966,Alternate payment method,1,15,Failed,0.233,0.0,620.25,
att_11963,pay_104077,UPI payment link,1,15,Failed,0.279,0.0,2639.58,
att_11964,pay_103302,UPI payment link,3,15,Failed,0.345,0.0,3215.87,
att_11965,pay_101579,Retry after 10 minutes,1,10,Failed,0.713,0.0,1422.62,
att_11966,pay_101047,Alternate payment method,0,15,Pending,0.211,0.0,3202.96,
att_11967,pay_103422,OTP reminder,1,15,Failed,0.613,0.0,30985.41,
att_11968,pay_100719,Retry after 10 minutes,3,10,Recovered,0.823,3554.08,0.0,2026-05-06 01:40:00
att_11969,pay_102023,Email reminder,1,15,Failed,0.424,0.0,674.65,
att_11970,pay_103837,Smart gateway retry,1,15,Failed,0.729,0.0,942.72,
att_11971,pay_100393,OTP reminder,3,15,Recovered,0.579,3443.23,0.0,2026-05-06 13:22:00
att_11972,pay_104264,Email reminder,0,15,Pending,0.41,0.0,3967.76,
att_11973,pay_103006,Smart gateway retry,1,15,Recovered,0.764,1220.92,0.0,2026-05-06 10:50:00
att_11974,pay_100530,Alternate payment method,1,15,Failed,0.245,0.0,3488.84,
att_11975,pay_101187,Smart gateway retry,2,15,Failed,0.861,0.0,4090.78,
att_11976,pay_104540,UPI payment link,3,15,Failed,0.371,0.0,2592.22,
att_11977,pay_104617,OTP reminder,3,15,Failed,0.715,0.0,1075.89,
att_11978,pay_103018,OTP reminder,2,15,Recovered,0.572,1013.75,0.0,2026-05-06 09:36:00
att_11979,pay_102444,Alternate payment method,1,15,Failed,0.363,0.0,2699.58,
att_11980,pay_102972,OTP reminder,0,15,Pending,0.546,0.0,702.37,
att_11981,pay_104389,Retry after 10 minutes,2,10,Failed,0.78,0.0,707.27,
att_11982,pay_101504,UPI payment link,0,15,Pending,0.521,0.0,2938.57,
att_11983,pay_103414,Smart gateway retry,3,15,Recovered,0.818,1113.27,0.0,2026-05-06 14:52:00
att_11984,pay_102613,Smart gateway retry,1,15,Recovered,0.661,7986.84,0.0,2026-05-06 08:09:00
att_11985,pay_100664,Email reminder,1,15,Failed,0.406,0.0,8986.13,
att_11986,pay_100454,Retry after 10 minutes,1,10,Failed,0.595,0.0,2110.93,
att_11987,pay_104801,UPI payment link,2,15,Recovered,0.491,592.52,0.0,2026-05-06 09:50:00
att_11988,pay_100467,UPI payment link,1,15,Failed,0.104,0.0,2217.72,
att_11989,pay_101653,Smart gateway retry,0,15,Recovered,0.876,2376.39,0.0,2026-05-07 07:58:00
att_11990,pay_101349,UPI payment link,2,15,Failed,0.41,0.0,8011.6,
att_11991,pay_104789,Smart gateway retry,0,15,Pending,0.648,0.0,1726.77,
att_11992,pay_101643,Alternate payment method,1,15,Recovered,0.312,975.86,0.0,2026-05-06 18:46:00
